,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations,Action,Adventure,Animation,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
494,42232,tt0074235,1976,1977,Bound for Glory,Best Adapted Screenplay,Robert Getchell,False,2.0,6,"['David Carradine', 'Ronny Cox', 'Melinda Dillon', 'Gail Strickland']",107.26399999999992,Hal Ashby,"['Harold Leventhal', 'Robert F. Blumofe']",['Robert Getchell'],22.18800000000001,17214711.416666668,90331608.31333333,147,70,41,73,4686,86.0,70.0,4,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
495,42236,tt0074291,1976,1977,Fellini's Casanova,Best Adapted Screenplay,"Federico Fellini, Bernardino Zapponi",False,1.0,2,"['Donald Sutherland', 'Tina Aumont', 'Cicely Browne', 'Carmen Scarpitta']",19.316000000000006,Federico Fellini,['Alberto Grimaldi'],"['Federico Fellini', 'Bernardino Zapponi']",24.379,17214711.416666668,90331608.31333333,155,72,130,72,7248,50.0,79.88306451612904,6,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
496,29578,tt0075194,1976,1977,The Seven-per-cent Solution,Best Adapted Screenplay,Nicholas Meyer,False,0.0,2,"['Alan Arkin', 'Vanessa Redgrave', 'Robert Duvall', 'Nicol Williamson']",54.78499999999999,Herbert Ross,['Herbert Ross'],['Nicholas Meyer'],30.31600000000002,17214711.416666668,90331608.31333333,113,64,60,67,4214,79.0,79.88306451612904,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
497,75641,tt0075406,1976,1977,Voyage of the Damned,Best Adapted Screenplay,"Steve Shagan, David Butler",False,0.0,3,"['Faye Dunaway', 'Oskar Werner', 'Lee Grant', 'Sam Wanamaker']",124.62000000000003,Stuart Rosenberg,['Robert Fryer'],"['Steve Shagan', 'David Butler']",28.457000000000008,7300000.0,90331608.31333333,155,61,33,65,2670,83.0,79.88306451612904,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
498,5618,tt0072826,1976,1977,"Cousin, Cousine",Best Original Screenplay,Story and Screenplay by Jean-Charles Tacchella;  Adaptation by Daniele Thompson,False,0.0,3,"['Marie-Christine Barrault', 'Victor Lanoux', 'Marie-France Pisier', 'Guy Marchand']",27.905000000000022,Jean-Charles Tacchella,['Daniel Toscan du Plantier'],"['Danièle Thompson', 'Jean-Charles Tacchella']",9.904999999999998,15388238.250847457,97660251.58644068,95,65,21,68,1449,10.0,79.88306451612904,5,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
499,1723,tt0074554,1976,1977,The Front,Best Original Screenplay,Walter Bernstein,False,0.0,1,"['Woody Allen', 'Michael Murphy', 'Herschel Bernardi', 'Andrea Marcovicci']",32.44500000000001,Martin Ritt,"['Robert Greenhut', 'Martin Ritt']",['Walter Bernstein'],15.487999999999998,15388238.250847457,97660251.58644068,95,69,98,73,8268,71.0,79.88306451612904,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
500,10774,tt0074958,1976,1977,Network,Best Original Screenplay,Paddy Chayefsky,True,4.0,10,"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",85.41799999999999,Sidney Lumet,"['Fred C. Caruso', 'Howard Gottfried']",['Paddy Chayefsky'],17.056999999999995,3800000.0,23689877.0,122,79,1106,81,146686,91.0,83.0,16,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
501,1366,tt0075148,1976,1977,Rocky,Best Original Screenplay,Sylvester Stallone,False,3.0,10,"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']",94.71599999999997,John G. Avildsen,"['Irwin Winkler', 'Robert Chartoff']",['Sylvester Stallone'],64.79700000000001,1000000.0,117235147.0,120,78,5355,81,523365,94.0,70.0,17,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
502,37550,tt0075040,1976,1977,Seven Beauties,Best Original Screenplay,Lina Wertmüller,False,0.0,4,"['Giancarlo Giannini', 'Fernando Rey', 'Shirley Stoler', 'Elena Fiore']",15.456999999999995,Lina Wertmüller,"['Giancarlo Giannini', 'Arrigo Colombo', 'Lina Wertmüller']",[],11.937999999999995,15388238.250847457,97660251.58644068,116,78,77,78,5248,72.0,79.88306451612904,4,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
503,703,tt0075686,1977,1978,Annie Hall,Best Actor,Woody Allen,False,4.0,5,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",140.86699999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",46.06300000000002,4000000.0,38251425.0,93,78,2894,80,253669,98.0,92.0,27,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
504,37258,tt0075995,1977,1978,Equus,Best Actor,Richard Burton,False,0.0,3,"['Richard Burton', 'Peter Firth', 'Joan Plowright', 'Harry Andrews']",38.52,Sidney Lumet,"['Elliott Kastner', 'Lester Persky']",[],7.826999999999997,17310296.73666667,91562476.49333334,137,72,87,72,7530,67.0,77.06614785992218,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
505,14741,tt0076095,1977,1978,The Goodbye Girl,Best Actor,Richard Dreyfuss,True,1.0,5,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",68.89400000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.972999999999995,17310296.73666667,102000000.0,111,69,97,74,12741,84.0,64.0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
506,42229,tt0076085,1977,1978,A Special Day,Best Actor,Marcello Mastroianni,False,0.0,2,"['Sophia Loren', 'Marcello Mastroianni', 'John Vernon', 'Françoise Berd']",18.798000000000005,Ettore Scola,['Carlo Ponti'],[],16.854999999999997,17310296.73666667,91562476.49333334,106,82,435,81,12181,10.0,77.06614785992218,13,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
507,11009,tt0076666,1977,1978,Saturday Night Fever,Best Actor,John Travolta,False,0.0,1,"['John Travolta', 'Karen Lynn Gorney', 'Barry Miller', 'Joseph Cali']",52.11500000000001,John Badham,['Robert Stigwood'],['Norman Wexler'],17.36,3500000.0,237113184.0,118,67,1323,68,72678,82.0,77.0,4,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
508,61280,tt0076843,1977,1978,The Turning Point,Best Actress,Anne Bancroft,False,0.0,11,"['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",40.55900000000001,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],12.793,11162705.538461538,65400906.97658863,119,65,32,69,4267,65.0,68.0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
509,42222,tt0076245,1977,1978,Julia,Best Actress,Jane Fonda,False,3.0,11,"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",57.516000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.116999999999994,11162705.538461538,65400906.97658863,117,64,80,72,8726,76.0,58.0,18,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
510,703,tt0075686,1977,1978,Annie Hall,Best Actress,Diane Keaton,True,4.0,5,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",140.86699999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",46.06300000000002,4000000.0,38251425.0,93,78,2894,80,253669,98.0,92.0,27,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
511,61280,tt0076843,1977,1978,The Turning Point,Best Actress,Shirley MacLaine,False,0.0,11,"['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",40.55900000000001,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],12.793,11162705.538461538,65400906.97658863,119,65,32,69,4267,65.0,68.0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
512,14741,tt0076095,1977,1978,The Goodbye Girl,Best Actress,Marsha Mason,False,1.0,5,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",68.89400000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.972999999999995,11162705.538461538,102000000.0,111,69,97,74,12741,84.0,64.0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
513,703,tt0075686,1977,1978,Annie Hall,Best Director,Woody Allen,True,4.0,5,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",140.86699999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",46.06300000000002,4000000.0,38251425.0,93,78,2894,80,253669,98.0,92.0,27,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
514,840,tt0075860,1977,1978,Close Encounters of the Third Kind,Best Director,Steven Spielberg,False,2.0,9,"['Richard Dreyfuss', 'François Truffaut', 'Teri Garr', 'Melinda Dillon']",97.55399999999996,Steven Spielberg,"['Clark L. Paylow', 'Julia Phillips', 'Michael Phillips']",[],75.25899999999993,20000000.0,306889114.0,135,74,2943,76,186881,94.0,90.0,14,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
515,42222,tt0076245,1977,1978,Julia,Best Director,Fred Zinnemann,False,3.0,11,"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",57.516000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.116999999999994,21584336.78929766,137372592.5050167,117,64,80,72,8726,76.0,58.0,18,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
516,11,tt0076759,1977,1978,Star Wars,Best Director,George Lucas,False,6.0,10,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",164.0529999999998,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],63.52,11000000.0,775398007.0,121,82,15426,86,1245210,92.0,90.0,57,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
517,61280,tt0076843,1977,1978,The Turning Point,Best Director,Herbert Ross,False,0.0,11,"['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",40.55900000000001,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],12.793,21584336.78929766,137372592.5050167,119,65,32,69,4267,65.0,68.0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
518,703,tt0075686,1977,1978,Annie Hall,Best Picture,"Charles H. Joffe, Producer",True,4.0,5,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",140.86699999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",46.06300000000002,4000000.0,38251425.0,93,78,2894,80,253669,98.0,92.0,27,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
519,14741,tt0076095,1977,1978,The Goodbye Girl,Best Picture,"Ray Stark, Producer",False,1.0,5,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",68.89400000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.972999999999995,26550112.909620993,102000000.0,111,69,97,74,12741,84.0,64.0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
520,42222,tt0076245,1977,1978,Julia,Best Picture,"Richard Roth, Producer",False,3.0,11,"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",57.516000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.116999999999994,26550112.909620993,168721338.12536442,117,64,80,72,8726,76.0,58.0,18,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
521,11,tt0076759,1977,1978,Star Wars,Best Picture,"Gary Kurtz, Producer",False,6.0,10,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",164.0529999999998,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],63.52,11000000.0,775398007.0,121,82,15426,86,1245210,92.0,90.0,57,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
522,61280,tt0076843,1977,1978,The Turning Point,Best Picture,"Herbert Ross and Arthur Laurents, Producers",False,0.0,11,"['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",40.55900000000001,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],12.793,26550112.909620993,168721338.12536442,119,65,32,69,4267,65.0,68.0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
523,37258,tt0075995,1977,1978,Equus,Best Adapted Screenplay,Peter Shaffer,False,0.0,3,"['Richard Burton', 'Peter Firth', 'Joan Plowright', 'Harry Andrews']",38.52,Sidney Lumet,"['Elliott Kastner', 'Lester Persky']",[],7.826999999999997,17214711.416666668,90331608.31333333,137,72,87,72,7530,67.0,79.88306451612904,5,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
524,66092,tt0076172,1977,1978,I Never Promised You a Rose Garden,Best Adapted Screenplay,"Gavin Lambert, Lewis John Carlino",False,0.0,1,"['Kathleen Quinlan', 'Bibi Andersson', 'Ben Piazza', 'Lorraine Gary']",68.29500000000002,Anthony Page,"['Michael Hausman', 'Edgar J. Scherick']","['Gavin Lambert', 'Lewis John Carlino']",11.409,3000000.0,90331608.31333333,96,67,17,64,1150,51.0,79.88306451612904,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,42222,tt0076245,1977,1978,Julia,Best Adapted Screenplay,Alvin Sargent,True,3.0,11,"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",57.516000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.116999999999994,17214711.416666668,90331608.31333333,117,64,80,72,8726,76.0,58.0,18,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
526,24032,tt0076489,1977,1978,"Oh, God!",Best Adapted Screenplay,Larry Gelbart,False,0.0,1,"['John Denver', 'George Burns', 'Teri Garr', 'Donald Pleasence']",76.64800000000002,Carl Reiner,['Jerry Weintraub'],['Larry Gelbart'],16.271,17214711.416666668,41687243.0,98,63,72,66,8773,72.0,56.0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
527,5781,tt0075824,1977,1978,That Obscure Object of Desire,Best Adapted Screenplay,"Luis Buñuel, Jean-Claude Carrière",False,0.0,2,"['Carole Bouquet', 'Ángela Molina', 'Fernando Rey', 'Milena Vukotić']",31.81000000000001,Luis Buñuel,['Serge Silberman'],"['Luis Buñuel', 'Jean-Claude Carrière', 'Pierre Louÿs']",30.55600000000002,17214711.416666668,90331608.31333333,103,75,214,79,20954,97.0,84.0,6,9,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
528,703,tt0075686,1977,1978,Annie Hall,Best Original Screenplay,"Woody Allen, Marshall Brickman",True,4.0,5,"['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",140.86699999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",46.06300000000002,4000000.0,38251425.0,93,78,2894,80,253669,98.0,92.0,27,8,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
529,14741,tt0076095,1977,1978,The Goodbye Girl,Best Original Screenplay,Neil Simon,False,1.0,5,"['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",68.89400000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.972999999999995,15388238.250847457,102000000.0,111,69,97,74,12741,84.0,64.0,9,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
530,42228,tt0076301,1977,1978,The Late Show,Best Original Screenplay,Robert Benton,False,0.0,1,"['Art Carney', 'Lily Tomlin', 'Bill Macy', 'Eugene Roche']",18.931,Robert Benton,['Robert Altman'],['Robert Benton'],18.565000000000005,15388238.250847457,97660251.58644068,93,58,29,69,2473,90.0,79.88306451612904,4,6,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
531,11,tt0076759,1977,1978,Star Wars,Best Original Screenplay,George Lucas,False,6.0,10,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",164.0529999999998,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],63.52,11000000.0,775398007.0,121,82,15426,86,1245210,92.0,90.0,57,29,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
532,61280,tt0076843,1977,1978,The Turning Point,Best Original Screenplay,Arthur Laurents,False,0.0,11,"['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",40.55900000000001,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],12.793,15388238.250847457,97660251.58644068,119,65,32,69,4267,65.0,68.0,11,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
533,12185,tt0077663,1978,1979,Heaven Can Wait,Best Actor,Warren Beatty,False,1.0,9,"['Warren Beatty', 'Julie Christie', 'James Mason', 'Jack Warden']",74.74200000000002,Buck Henry,['Warren Beatty'],['Elaine May'],29.796000000000006,17310296.73666667,91562476.49333334,101,65,246,69,18979,88.0,72.0,8,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
534,24153,tt0077280,1978,1979,The Buddy Holly Story,Best Actor,Gary Busey,False,1.0,3,"['Gary Busey', 'Don Stroud', 'Charles Martin Smith', 'Conrad Janis']",35.51500000000001,Steve Rash,[],['Robert Gittler'],7.951999999999997,1200000.0,14363400.0,113,72,67,72,8296,10.0,78.0,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
535,11778,tt0077416,1978,1979,The Deer Hunter,Best Actor,Robert De Niro,False,5.0,9,"['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']",86.63899999999987,Michael Cimino,"['Michael Deeley', 'Michael Cimino', 'Barry Spikings', 'John Peverall']","['Deric Washburn', 'Michael Cimino']",40.05300000000003,15000000.0,50000000.0,184,80,2560,81,314532,92.0,86.0,19,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
536,16241,tt0077269,1978,1979,The Boys from Brazil,Best Actor,Laurence Olivier,False,0.0,3,"['Gregory Peck', 'Laurence Olivier', 'James Mason', 'Lilli Palmer']",86.06,Franklin J. Schaffner,[],['Heywood Gould'],16.188,17310296.73666667,91562476.49333334,125,67,253,70,25982,69.0,40.0,2,10,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
537,31657,tt0077362,1978,1979,Coming Home,Best Actor,Jon Voight,True,3.0,8,"['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",62.803999999999995,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",30.53100000000001,3000000.0,91562476.49333334,127,71,116,73,12488,83.0,61.0,11,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
538,12761,tt0077711,1978,1979,Autumn Sonata,Best Actress,Ingrid Bergman,False,0.0,2,"['Ingrid Bergman', 'Liv Ullmann', 'Lena Nyman', 'Halvar Björk']",24.146000000000008,Ingmar Bergman,"['Katinka Faragó', 'Lew Grade', 'Martin Starger', 'Richard Brick']",['Ingmar Bergman'],20.492000000000008,11162705.538461538,65400906.97658863,93,80,299,82,28277,85.0,75.34913793103448,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
539,37672,tt0078199,1978,1979,"Same Time, Next Year",Best Actress,Ellen Burstyn,False,0.0,4,"['Alan Alda', 'Ellen Burstyn', 'Ivan Bonar', 'Bernie Kuby']",10.322,Robert Mulligan,"['Walter Mirisch', 'Morton Gottlieb']",['Bernard Slade'],9.292999999999996,118.0,19.0,119,68,51,72,5635,40.0,75.34913793103448,10,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
540,38731,tt0078444,1978,1979,An Unmarried Woman,Best Actress,Jill Clayburgh,False,0.0,3,"['Jill Clayburgh', 'Alan Bates', 'Michael Murphy', 'Cliff Gorman']",46.84200000000002,Paul Mazursky,"['Paul Mazursky', 'Anthony Ray']",[],15.654999999999998,2515000.0,24000000.0,124,67,39,72,4827,92.0,75.34913793103448,6,15,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
541,31657,tt0077362,1978,1979,Coming Home,Best Actress,Jane Fonda,True,3.0,8,"['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",62.803999999999995,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",30.53100000000001,3000000.0,65400906.97658863,127,71,116,73,12488,83.0,61.0,11,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
542,15867,tt0077742,1978,1979,Interiors,Best Actress,Geraldine Page,False,0.0,5,"['Geraldine Page', 'Kristin Griffith', 'Mary Beth Hurt', 'Richard Jordan']",33.78800000000001,Woody Allen,"['Charles H. Joffe', 'Jack Rollins']",[],28.92100000000001,10000000.0,10400000.0,93,69,236,74,18473,79.0,67.0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543,31657,tt0077362,1978,1979,Coming Home,Best Director,Hal Ashby,False,3.0,8,"['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",62.803999999999995,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",30.53100000000001,3000000.0,137372592.5050167,127,71,116,73,12488,83.0,61.0,11,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
544,11778,tt0077416,1978,1979,The Deer Hunter,Best Director,Michael Cimino,True,5.0,9,"['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']",86.63899999999987,Michael Cimino,"['Michael Deeley', 'Michael Cimino', 'Barry Spikings', 'John Peverall']","['Deric Washburn', 'Michael Cimino']",40.05300000000003,15000000.0,50000000.0,184,80,2560,81,314532,92.0,86.0,19,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
545,12185,tt0077663,1978,1979,Heaven Can Wait,Best Director,"Warren Beatty, Buck Henry",False,1.0,9,"['Warren Beatty', 'Julie Christie', 'James Mason', 'Jack Warden']",74.74200000000002,Buck Henry,['Warren Beatty'],['Elaine May'],29.796000000000006,21584336.78929766,137372592.5050167,101,65,246,69,18979,88.0,72.0,8,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
546,15867,tt0077742,1978,1979,Interiors,Best Director,Woody Allen,False,0.0,5,"['Geraldine Page', 'Kristin Griffith', 'Mary Beth Hurt', 'Richard Jordan']",33.78800000000001,Woody Allen,"['Charles H. Joffe', 'Jack Rollins']",[],28.92100000000001,10000000.0,10400000.0,93,69,236,74,18473,79.0,67.0,9,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
547,11327,tt0077928,1978,1979,Midnight Express,Best Director,Alan Parker,False,2.0,6,"['Brad Davis', 'Irene Miracle', 'Bo Hopkins', 'Paolo Bonacelli']",55.15500000000001,Alan Parker,"['Alan Marshall', 'David Puttnam']","['Oliver Stone', 'William Hoffer', 'Billy Hayes']",21.99600000000001,2300000.0,35000000.0,121,76,1104,76,74289,93.0,59.0,14,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
548,31657,tt0077362,1978,1979,Coming Home,Best Picture,"Jerome Hellman, Producer",False,3.0,8,"['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",62.803999999999995,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",30.53100000000001,3000000.0,168721338.12536442,127,71,116,73,12488,83.0,61.0,11,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
549,11778,tt0077416,1978,1979,The Deer Hunter,Best Picture,"Barry Spikings, Michael Deeley, Michael Cimino and John Peverall, Producers",True,5.0,9,"['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']",86.63899999999987,Michael Cimino,"['Michael Deeley', 'Michael Cimino', 'Barry Spikings', 'John Peverall']","['Deric Washburn', 'Michael Cimino']",40.05300000000003,15000000.0,50000000.0,184,80,2560,81,314532,92.0,86.0,19,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
550,12185,tt0077663,1978,1979,Heaven Can Wait,Best Picture,"Warren Beatty, Producer",False,1.0,9,"['Warren Beatty', 'Julie Christie', 'James Mason', 'Jack Warden']",74.74200000000002,Buck Henry,['Warren Beatty'],['Elaine May'],29.796000000000006,26550112.909620993,168721338.12536442,101,65,246,69,18979,88.0,72.0,8,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
551,11327,tt0077928,1978,1979,Midnight Express,Best Picture,"Alan Marshall and David Puttnam, Producers",False,2.0,6,"['Brad Davis', 'Irene Miracle', 'Bo Hopkins', 'Paolo Bonacelli']",55.15500000000001,Alan Parker,"['Alan Marshall', 'David Puttnam']","['Oliver Stone', 'William Hoffer', 'Billy Hayes']",21.99600000000001,2300000.0,35000000.0,121,76,1104,76,74289,93.0,59.0,14,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
552,38731,tt0078444,1978,1979,An Unmarried Woman,Best Picture,"Paul Mazursky and Tony Ray, Producers",False,0.0,3,"['Jill Clayburgh', 'Alan Bates', 'Michael Murphy', 'Cliff Gorman']",46.84200000000002,Paul Mazursky,"['Paul Mazursky', 'Anthony Ray']",[],15.654999999999998,2515000.0,24000000.0,124,67,39,72,4827,92.0,79.859375,6,15,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
553,114096,tt0078878,1978,1979,Bloodbrothers,Best Adapted Screenplay,Walter Newman,False,0.0,1,"['Richard Gere', 'Tony Lo Bianco', 'Paul Sorvino', 'Lelia Goldoni']",40.083,Robert Mulligan,['Stephen J. Friedman'],[],14.296999999999995,17214711.416666668,90331608.31333333,116,58,11,58,817,47.0,49.0,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
