,year_film,nominee,oscar_category,index,oscar_win,film,movie_id,genre_id,vote_average,budget,revenue,release_date,runtime
583,2003,Tim Robbins,Best Supporting Actor,8349,True,Mystic River,322,"[53, 80, 18, 9648]",7.7,25000000.0,156822020.0,2003-01-01,138.0
584,2003,Ken Watanabe,Best Supporting Actor,8350,False,The Last Samurai,616,"[18, 28, 10752, 36]",7.5,140000000.0,456758981.0,2003-01-09,154.0
585,2003,Keisha Castle-Hughes,Best Actress,8351,False,Whale Rider,1088,"[18, 10751]",7.2,8000000.0,41400000.0,2003-01-30,101.0
586,2003,Diane Keaton,Best Actress,8352,False,Something's Gotta Give,6964,"[18, 35, 10749]",6.6,80000000.0,266728738.0,2003-12-12,128.0
587,2003,Samantha Morton,Best Actress,8353,False,In America,10511,[18],7.2,0.0,0.0,2003-10-31,105.0
588,2003,Charlize Theron,Best Actress,8354,True,Monster,504,"[80, 18]",7.2,8000000.0,60378584.0,2003-12-24,110.0
589,2003,Naomi Watts,Best Actress,8355,False,21 Grams,470,"[18, 80, 53]",7.3,20000000.0,60427839.0,2003-03-05,124.0
590,2003,Shohreh Aghdashloo,Best Supporting Actress,8356,False,House of Sand and Fog,11093,[18],7.1,16500000.0,16942795.0,2003-12-19,126.0
591,2003,Patricia Clarkson,Best Supporting Actress,8357,False,Pieces of April,1550,"[35, 18]",6.4,300000.0,0.0,2003-10-17,81.0
592,2003,Marcia Gay Harden,Best Supporting Actress,8358,False,Mystic River,322,"[53, 80, 18, 9648]",7.7,25000000.0,156822020.0,2003-01-01,138.0
593,2003,Holly Hunter,Best Supporting Actress,8359,False,Thirteen,11023,[18],6.4,2000000.0,4601043.0,2003-08-20,100.0
594,2003,Renée Zellweger,Best Supporting Actress,8360,True,Cold Mountain,2289,"[12, 18, 36, 10749]",6.9,79000000.0,173013509.0,2003-12-24,154.0
595,2003,Cesar Charlone,Best Cinematography,8369,False,City of God,598,"[18, 80]",8.4,3300000.0,30641770.0,2002-02-05,130.0
596,2003,John Seale,Best Cinematography,8370,False,Cold Mountain,2289,"[12, 18, 36, 10749]",6.9,79000000.0,173013509.0,2003-12-24,154.0
597,2003,Eduardo Serra,Best Cinematography,8371,False,Girl with a Pearl Earring,3635,"[18, 10749]",6.6,0.0,31466789.0,2003-12-12,101.0
598,2003,Russell Boyd,Best Cinematography,8372,True,Master and Commander: The Far Side of the World,8619,"[12, 18, 10752]",7.1,150000000.0,212011111.0,2003-11-14,138.0
599,2003,John Schwartzman,Best Cinematography,8373,False,Seabiscuit,4464,"[18, 36]",7.0,87000000.0,148336445.0,2003-07-22,141.0
600,2003,Fernando Meirelles,Best Director,8379,False,City of God,598,"[18, 80]",8.4,3300000.0,30641770.0,2002-02-05,130.0
601,2003,Peter Jackson,Best Director,8380,True,The Lord of the Rings: The Return of the King,122,"[12, 14, 28]",8.5,94000000.0,1118888979.0,2003-12-01,201.0
602,2003,Sofia Coppola,Best Director,8381,False,Lost in Translation,153,"[18, 10749, 35]",7.4,4000000.0,119723856.0,2003-09-18,102.0
603,2003,Peter Weir,Best Director,8382,False,Master and Commander: The Far Side of the World,8619,"[12, 18, 10752]",7.1,150000000.0,212011111.0,2003-11-14,138.0
604,2003,Clint Eastwood,Best Director,8383,False,Mystic River,322,"[53, 80, 18, 9648]",7.7,25000000.0,156822020.0,2003-01-01,138.0
605,2003,Daniel Rezende,Best Film Editing,8392,False,City of God,598,"[18, 80]",8.4,3300000.0,30641770.0,2002-02-05,130.0
606,2003,Walter Murch,Best Film Editing,8393,False,Cold Mountain,2289,"[12, 18, 36, 10749]",6.9,79000000.0,173013509.0,2003-12-24,154.0
607,2003,Jamie Selkirk,Best Film Editing,8394,True,The Lord of the Rings: The Return of the King,122,"[12, 14, 28]",8.5,94000000.0,1118888979.0,2003-12-01,201.0
608,2003,Lee Smith,Best Film Editing,8395,False,Master and Commander: The Far Side of the World,8619,"[12, 18, 10752]",7.1,150000000.0,212011111.0,2003-11-14,138.0
609,2003,William Goldenberg,Best Film Editing,8396,False,Seabiscuit,4464,"[18, 36]",7.0,87000000.0,148336445.0,2003-07-22,141.0
610,2003,Danny Elfman,Best Original Score,8405,False,Big Fish,587,"[12, 14, 18]",7.8,70000000.0,123218424.0,2003-12-25,125.0
611,2003,Gabriel Yared,Best Original Score,8406,False,Cold Mountain,2289,"[12, 18, 36, 10749]",6.9,79000000.0,173013509.0,2003-12-24,154.0
612,2003,Thomas Newman,Best Original Score,8407,False,Finding Nemo,12,"[16, 10751]",7.8,94000000.0,940335536.0,2003-05-30,100.0
613,2003,James Horner,Best Original Score,8408,False,House of Sand and Fog,11093,[18],7.1,16500000.0,16942795.0,2003-12-19,126.0
614,2003,Howard Shore,Best Original Score,8409,True,The Lord of the Rings: The Return of the King,122,"[12, 14, 28]",8.5,94000000.0,1118888979.0,2003-12-01,201.0
615,2003,"Barrie M. Osborne, Peter Jackson and Fran Walsh, Producers",Best Pictre,8415,True,The Lord of the Rings: The Return of the King,122,"[12, 14, 28]",8.5,94000000.0,1118888979.0,2003-12-01,201.0
616,2003,"Ross Katz and Sofia Coppola, Producers",Best Pictre,8416,False,Lost in Translation,153,"[18, 10749, 35]",7.4,4000000.0,119723856.0,2003-09-18,102.0
617,2003,"Samuel Goldwyn, Jr., Peter Weir and Duncan Henderson, Producers",Best Pictre,8417,False,Master and Commander: The Far Side of the World,8619,"[12, 18, 10752]",7.1,150000000.0,212011111.0,2003-11-14,138.0
618,2003,"Robert Lorenz, Judie G. Hoyt and Clint Eastwood, Producers",Best Pictre,8418,False,Mystic River,322,"[53, 80, 18, 9648]",7.7,25000000.0,156822020.0,2003-01-01,138.0
619,2003,"Kathleen Kennedy, Frank Marshall and Gary Ross, Producers",Best Pictre,8419,False,Seabiscuit,4464,"[18, 36]",7.0,87000000.0,148336445.0,2003-07-22,141.0
620,2003,Written by Robert Pulcini & Shari Springer Berman,Best Adapted Screenplay,8441,False,American Splendor,2771,"[35, 18]",7.2,0.0,6003587.0,2003-08-15,101.0
621,2003,Screenplay by Braulio Mantovani,Best Adapted Screenplay,8442,False,City of God,598,"[18, 80]",8.4,3300000.0,30641770.0,2002-02-05,130.0
622,2003,"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",Best Adapted Screenplay,8443,True,The Lord of the Rings: The Return of the King,122,"[12, 14, 28]",8.5,94000000.0,1118888979.0,2003-12-01,201.0
623,2003,Screenplay by Brian Helgeland,Best Adapted Screenplay,8444,False,Mystic River,322,"[53, 80, 18, 9648]",7.7,25000000.0,156822020.0,2003-01-01,138.0
624,2003,Written for the Screen by Gary Ross,Best Adapted Screenplay,8445,False,Seabiscuit,4464,"[18, 36]",7.0,87000000.0,148336445.0,2003-07-22,141.0
625,2003,Written by Denys Arcand,Best Original Screenplay,8446,False,The Barbarian Invasions,11042,"[35, 18]",7.1,8000000.0,3432342.0,2003-05-21,99.0
626,2003,Written by Steven Knight,Best Original Screenplay,8447,False,Dirty Pretty Things,3472,"[80, 18, 53]",7.0,0.0,0.0,2002-09-05,97.0
627,2003,"Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton",Best Original Screenplay,8448,False,Finding Nemo,12,"[16, 10751]",7.8,94000000.0,940335536.0,2003-05-30,100.0
628,2003,Written by Jim Sheridan & Naomi Sheridan & Kirsten Sheridan,Best Original Screenplay,8449,False,In America,10511,[18],7.2,0.0,0.0,2003-10-31,105.0
629,2003,Written by Sofia Coppola,Best Original Screenplay,8450,True,Lost in Translation,153,"[18, 10749, 35]",7.4,4000000.0,119723856.0,2003-09-18,102.0
630,2004,Don Cheadle,Best Actor,8452,False,Hotel Rwanda,205,"[18, 36, 10752]",7.7,17500000.0,38000000.0,2004-03-04,121.0
631,2004,Johnny Depp,Best Actor,8453,False,Finding Neverland,866,[18],7.3,25000000.0,116766556.0,2004-10-17,106.0
632,2004,Leonardo DiCaprio,Best Actor,8454,False,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
633,2004,Clint Eastwood,Best Actor,8455,False,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
634,2004,Jamie Foxx,Best Actor,8456,True,Ray,1677,"[18, 10402]",7.4,40000000.0,124731534.0,2004-10-29,152.0
635,2004,Alan Alda,Best Supporting Actor,8457,False,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
636,2004,Thomas Haden Church,Best Supporting Actor,8458,False,Sideways,9675,"[35, 18, 10749]",7.0,16000000.0,109502303.0,2004-10-22,127.0
637,2004,Jamie Foxx,Best Supporting Actor,8459,False,Collateral,1538,"[18, 80, 53]",7.2,65000000.0,217764291.0,2004-08-04,120.0
638,2004,Morgan Freeman,Best Supporting Actor,8460,True,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
639,2004,Clive Owen,Best Supporting Actor,8461,False,Closer,2288,[18],6.8,27000000.0,115505027.0,2004-12-01,104.0
640,2004,Annette Bening,Best Actress,8462,False,Being Julia,18701,"[35, 18, 10749]",6.4,0.0,0.0,2004-09-03,104.0
641,2004,Catalina Sandino Moreno,Best Actress,8463,False,Maria Full of Grace,436,"[18, 53, 80]",7.3,3000000.0,12450821.0,2004-01-18,101.0
642,2004,Imelda Staunton,Best Actress,8464,False,Vera Drake,11109,[18],7.2,11000000.0,13300000.0,2004-10-22,125.0
643,2004,Hilary Swank,Best Actress,8465,True,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
644,2004,Kate Winslet,Best Actress,8466,False,Eternal Sunshine of the Spotless Mind,38,"[878, 18, 10749]",8.1,20000000.0,72258126.0,2004-03-19,108.0
645,2004,Cate Blanchett,Best Supporting Actress,8467,True,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
646,2004,Laura Linney,Best Supporting Actress,8468,False,Kinsey,11184,[18],6.7,0.0,0.0,2004-09-04,118.0
647,2004,Virginia Madsen,Best Supporting Actress,8469,False,Sideways,9675,"[35, 18, 10749]",7.0,16000000.0,109502303.0,2004-10-22,127.0
648,2004,Sophie Okonedo,Best Supporting Actress,8470,False,Hotel Rwanda,205,"[18, 36, 10752]",7.7,17500000.0,38000000.0,2004-03-04,121.0
649,2004,Natalie Portman,Best Supporting Actress,8471,False,Closer,2288,[18],6.8,27000000.0,115505027.0,2004-12-01,104.0
650,2004,Robert Richardson,Best Cinematography,8480,True,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
651,2004,Zhao Xiaoding,Best Cinematography,8481,False,House of Flying Daggers,9550,"[12, 18, 28, 10749]",7.3,0.0,0.0,2004-05-19,119.0
652,2004,Caleb Deschanel,Best Cinematography,8482,False,The Passion of the Christ,615,[18],7.3,30000000.0,611899420.0,2004-02-25,127.0
653,2004,John Mathieson,Best Cinematography,8483,False,The Phantom of the Opera,9833,"[53, 18, 10749]",7.3,70000000.0,154648887.0,2004-12-08,143.0
654,2004,Bruno Delbonnel,Best Cinematography,8484,False,A Very Long Engagement,444650,[99],0.0,0.0,0.0,2004-11-01,30.0
655,2004,Martin Scorsese,Best Director,8490,False,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
656,2004,Clint Eastwood,Best Director,8491,True,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
657,2004,Taylor Hackford,Best Director,8492,False,Ray,1677,"[18, 10402]",7.4,40000000.0,124731534.0,2004-10-29,152.0
658,2004,Alexander Payne,Best Director,8493,False,Sideways,9675,"[35, 18, 10749]",7.0,16000000.0,109502303.0,2004-10-22,127.0
659,2004,Mike Leigh,Best Director,8494,False,Vera Drake,11109,[18],7.2,11000000.0,13300000.0,2004-10-22,125.0
660,2004,Thelma Schoonmaker,Best Film Editing,8505,True,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
661,2004,Jim Miller and Paul Rubell,Best Film Editing,8506,False,Collateral,1538,"[18, 80, 53]",7.2,65000000.0,217764291.0,2004-08-04,120.0
662,2004,Matt Chesse,Best Film Editing,8507,False,Finding Neverland,866,[18],7.3,25000000.0,116766556.0,2004-10-17,106.0
663,2004,Joel Cox,Best Film Editing,8508,False,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
664,2004,Paul Hirsch,Best Film Editing,8509,False,Ray,1677,"[18, 10402]",7.4,40000000.0,124731534.0,2004-10-29,152.0
665,2004,Jan A.P. Kaczmarek,Best Original Score,8518,True,Finding Neverland,866,[18],7.3,25000000.0,116766556.0,2004-10-17,106.0
666,2004,John Williams,Best Original Score,8519,False,Harry Potter and the Prisoner of Azkaban,673,"[12, 14]",8.0,130000000.0,789804554.0,2004-05-31,141.0
667,2004,Thomas Newman,Best Original Score,8520,False,Lemony Snicket's A Series of Unfortunate Events,11774,"[12, 35, 10751]",6.8,140000000.0,209073645.0,2004-12-16,108.0
668,2004,John Debney,Best Original Score,8521,False,The Passion of the Christ,615,[18],7.3,30000000.0,611899420.0,2004-02-25,127.0
669,2004,James Newton Howard,Best Original Score,8522,False,The Village,6947,"[18, 9648, 53]",6.4,60000000.0,256697520.0,2004-07-30,108.0
670,2004,"Michael Mann and Graham King, Producers",Best Pictre,8528,False,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
671,2004,"Richard N. Gladstein and Nellie Bellflower, Producers",Best Pictre,8529,False,Finding Neverland,866,[18],7.3,25000000.0,116766556.0,2004-10-17,106.0
672,2004,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",Best Pictre,8530,True,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
673,2004,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",Best Pictre,8531,False,Ray,1677,"[18, 10402]",7.4,40000000.0,124731534.0,2004-10-29,152.0
674,2004,"Michael London, Producer",Best Pictre,8532,False,Sideways,9675,"[35, 18, 10749]",7.0,16000000.0,109502303.0,2004-10-22,127.0
675,2004,Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan,Best Adapted Screenplay,8554,False,Before Sunset,80,"[18, 10749]",7.8,2700000.0,15992615.0,2004-02-10,80.0
676,2004,Screenplay by David Magee,Best Adapted Screenplay,8555,False,Finding Neverland,866,[18],7.3,25000000.0,116766556.0,2004-10-17,106.0
677,2004,Screenplay by Paul Haggis,Best Adapted Screenplay,8556,False,Million Dollar Baby,70,[18],8.0,30000000.0,216763646.0,2004-12-15,132.0
678,2004,Screenplay by José Rivera,Best Adapted Screenplay,8557,False,The Motorcycle Diaries,1653,[18],7.4,0.0,57663224.0,2004-02-06,126.0
679,2004,Screenplay by Alexander Payne & Jim Taylor,Best Adapted Screenplay,8558,True,Sideways,9675,"[35, 18, 10749]",7.0,16000000.0,109502303.0,2004-10-22,127.0
680,2004,Written by John Logan,Best Original Screenplay,8559,False,The Aviator,2567,[18],7.2,110000000.0,213700000.0,2004-12-17,170.0
681,2004,Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Best Original Screenplay,8560,True,Eternal Sunshine of the Spotless Mind,38,"[878, 18, 10749]",8.1,20000000.0,72258126.0,2004-03-19,108.0
682,2004,Written by Keir Pearson & Terry George,Best Original Screenplay,8561,False,Hotel Rwanda,205,"[18, 36, 10752]",7.7,17500000.0,38000000.0,2004-03-04,121.0
683,2004,Written by Brad Bird,Best Original Screenplay,8562,False,The Incredibles,9806,"[28, 12, 16, 10751]",7.7,92000000.0,631442092.0,2004-11-05,115.0
684,2004,Written by Mike Leigh,Best Original Screenplay,8563,False,Vera Drake,11109,[18],7.2,11000000.0,13300000.0,2004-10-22,125.0
685,2005,Philip Seymour Hoffman,Best Actor,8566,True,Capote,398,"[80, 18]",7.0,7000000.0,49084830.0,2005-09-30,114.0
686,2005,Terrence Howard,Best Actor,8567,False,Hustle & Flow,10476,"[18, 10402]",7.0,8000000.0,23563727.0,2005-07-22,116.0
687,2005,Heath Ledger,Best Actor,8568,False,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
688,2005,Joaquin Phoenix,Best Actor,8569,False,Walk the Line,69,"[18, 10402, 10749]",7.5,28000000.0,186438883.0,2005-09-13,136.0
689,2005,David Strathairn,Best Actor,8570,False,"Good Night, and Good Luck.",3291,"[18, 36]",7.1,7000000.0,54600000.0,2005-09-16,93.0
690,2005,George Clooney,Best Supporting Actor,8571,True,Syriana,231,"[18, 53]",6.4,50000000.0,93974620.0,2005-11-23,128.0
691,2005,Matt Dillon,Best Supporting Actor,8572,False,Crash,1640,[18],7.3,6500000.0,98410061.0,2005-05-06,112.0
692,2005,Paul Giamatti,Best Supporting Actor,8573,False,Cinderella Man,921,"[10749, 18, 36]",7.5,88000000.0,108539911.0,2005-06-02,144.0
693,2005,Jake Gyllenhaal,Best Supporting Actor,8574,False,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
694,2005,William Hurt,Best Supporting Actor,8575,False,A History of Violence,59,"[18, 53, 80]",7.2,32000000.0,60740827.0,2005-09-23,96.0
695,2005,Judi Dench,Best Actress,8576,False,Mrs. Henderson Presents,10773,"[35, 18]",6.7,0.0,0.0,2005-09-08,103.0
696,2005,Felicity Huffman,Best Actress,8577,False,Transamerica,546,[18],7.1,1000000.0,13350369.0,2005-12-23,103.0
697,2005,Keira Knightley,Best Actress,8578,False,Pride & Prejudice,4348,"[18, 10749]",8.1,28000000.0,121147947.0,2005-09-16,127.0
698,2005,Charlize Theron,Best Actress,8579,False,North Country,9701,[18],7.1,35000000.0,25224242.0,2005-02-12,126.0
699,2005,Reese Witherspoon,Best Actress,8580,True,Walk the Line,69,"[18, 10402, 10749]",7.5,28000000.0,186438883.0,2005-09-13,136.0
700,2005,Amy Adams,Best Supporting Actress,8581,False,Junebug,1444,"[35, 18]",6.7,1000000.0,0.0,2005-08-03,106.0
701,2005,Catherine Keener,Best Supporting Actress,8582,False,Capote,398,"[80, 18]",7.0,7000000.0,49084830.0,2005-09-30,114.0
702,2005,Frances McDormand,Best Supporting Actress,8583,False,North Country,9701,[18],7.1,35000000.0,25224242.0,2005-02-12,126.0
703,2005,Rachel Weisz,Best Supporting Actress,8584,True,The Constant Gardener,1985,"[18, 9648, 53]",7.0,25000000.0,82466670.0,2005-08-31,129.0
704,2005,Michelle Williams,Best Supporting Actress,8585,False,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
705,2005,Wally Pfister,Best Cinematography,8594,False,Batman Begins,272,"[28, 80, 18]",7.7,150000000.0,374218673.0,2005-06-10,140.0
706,2005,Rodrigo Prieto,Best Cinematography,8595,False,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
707,2005,Robert Elswit,Best Cinematography,8596,False,"Good Night, and Good Luck.",3291,"[18, 36]",7.1,7000000.0,54600000.0,2005-09-16,93.0
708,2005,Dion Beebe,Best Cinematography,8597,True,Memoirs of a Geisha,1904,"[18, 10749, 36]",7.7,85000000.0,162242962.0,2005-12-06,146.0
709,2005,Emmanuel Lubezki,Best Cinematography,8598,False,The New World,11400,"[18, 36, 10749]",6.5,30000000.0,30536013.0,2005-12-25,151.0
710,2005,Ang Lee,Best Director,8604,True,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
711,2005,Bennett Miller,Best Director,8605,False,Capote,398,"[80, 18]",7.0,7000000.0,49084830.0,2005-09-30,114.0
712,2005,Paul Haggis,Best Director,8606,False,Crash,1640,[18],7.3,6500000.0,98410061.0,2005-05-06,112.0
713,2005,George Clooney,Best Director,8607,False,"Good Night, and Good Luck.",3291,"[18, 36]",7.1,7000000.0,54600000.0,2005-09-16,93.0
714,2005,Steven Spielberg,Best Director,8608,False,Munich,612,"[18, 28, 36, 53]",7.1,70000000.0,130358911.0,2005-12-23,164.0
715,2005,Mike Hill and Dan Hanley,Best Film Editing,8618,False,Cinderella Man,921,"[10749, 18, 36]",7.5,88000000.0,108539911.0,2005-06-02,144.0
716,2005,Claire Simpson,Best Film Editing,8619,False,The Constant Gardener,1985,"[18, 9648, 53]",7.0,25000000.0,82466670.0,2005-08-31,129.0
717,2005,Hughes Winborne,Best Film Editing,8620,True,Crash,1640,[18],7.3,6500000.0,98410061.0,2005-05-06,112.0
718,2005,Michael Kahn,Best Film Editing,8621,False,Munich,612,"[18, 28, 36, 53]",7.1,70000000.0,130358911.0,2005-12-23,164.0
719,2005,Michael McCusker,Best Film Editing,8622,False,Walk the Line,69,"[18, 10402, 10749]",7.5,28000000.0,186438883.0,2005-09-13,136.0
720,2005,Gustavo Santaolalla,Best Original Score,8631,True,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
721,2005,Alberto Iglesias,Best Original Score,8632,False,The Constant Gardener,1985,"[18, 9648, 53]",7.0,25000000.0,82466670.0,2005-08-31,129.0
722,2005,John Williams,Best Original Score,8633,False,Memoirs of a Geisha,1904,"[18, 10749, 36]",7.7,85000000.0,162242962.0,2005-12-06,146.0
723,2005,John Williams,Best Original Score,8634,False,Munich,612,"[18, 28, 36, 53]",7.1,70000000.0,130358911.0,2005-12-23,164.0
724,2005,Dario Marianelli,Best Original Score,8635,False,Pride & Prejudice,4348,"[18, 10749]",8.1,28000000.0,121147947.0,2005-09-16,127.0
725,2005,"Diana Ossana and James Schamus, Producers",Best Pictre,8639,False,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
726,2005,"Caroline Baron, William Vince and Michael Ohoven, Producers",Best Pictre,8640,False,Capote,398,"[80, 18]",7.0,7000000.0,49084830.0,2005-09-30,114.0
727,2005,"Paul Haggis and Cathy Schulman, Producers",Best Pictre,8641,True,Crash,1640,[18],7.3,6500000.0,98410061.0,2005-05-06,112.0
728,2005,"Grant Heslov, Producer",Best Pictre,8642,False,"Good Night, and Good Luck.",3291,"[18, 36]",7.1,7000000.0,54600000.0,2005-09-16,93.0
729,2005,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Best Pictre,8643,False,Munich,612,"[18, 28, 36, 53]",7.1,70000000.0,130358911.0,2005-12-23,164.0
730,2005,Screenplay by Larry McMurtry & Diana Ossana,Best Adapted Screenplay,8665,True,Brokeback Mountain,142,"[18, 10749]",7.8,14000000.0,178043761.0,2005-09-10,134.0
