,tmdb_id,imdb_id,film,year,nomination_count,oscar_cat,oscar_win,casts_popularity,crew_popularity,tmdb_vote_average,tmdb_vote_count,director,genre_id_0,genre_id_1,starring_0,starring_1,starring_2,starring_3,producer_0,producer_1,screenplay_0
1383,350,tt0458352,The Devil Wears Prada,2006,2,Best Actress,False,129.66699999999986,16.102,7.4,9073,David Frankel,35,18,Meryl Streep,Anne Hathaway,Emily Blunt,Stanley Tucci,Wendy Finerman,,Aline Brosh McKenna
1384,1440,tt0404203,Little Children,2006,3,Best Actress,False,74.32999999999998,33.23200000000002,7.1,631,Todd Field,10749,18,Kate Winslet,Patrick Wilson,Jennifer Connelly,Jackie Earle Haley,Todd Field,Albert Berger,Todd Field
1385,1164,tt0449467,Babel,2006,7,Best Director,False,122.86499999999985,38.015000000000015,7.2,2687,Alejandro González Iñárritu,18,,Brad Pitt,Cate Blanchett,Gael García Bernal,Adriana Barraza,Steve Golin,Alejandro González Iñárritu,Guillermo Arriaga
1386,1422,tt0407887,The Departed,2006,5,Best Director,True,181.87199999999993,112.07799999999986,8.2,11010,Martin Scorsese,18,53,Jack Nicholson,Leonardo DiCaprio,Matt Damon,Mark Wahlberg,Brad Pitt,Brad Grey,William Monahan
1387,1251,tt0498380,Letters from Iwo Jima,2006,4,Best Director,False,33.25,88.52399999999996,7.5,1392,Clint Eastwood,28,18,Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ryō Kase,Clint Eastwood,Paul Haggis,Paul Haggis
1388,1165,tt0436697,The Queen,2006,6,Best Director,False,46.69800000000001,139.86099999999945,7.0,876,Stephen Frears,18,36,Helen Mirren,Michael Sheen,James Cromwell,Helen McCrory,Christine Langan,Tracey Seaward,Peter Morgan
1389,9829,tt0475276,United 93,2006,2,Best Director,False,47.41799999999999,117.5829999999997,7.1,950,Paul Greengrass,18,36,J.J. Johnson,Polly Adams,Trish Gates,Nancy McDoniel,Lloyd Levin,Tim Bevan,Paul Greengrass
1390,1164,tt0449467,Babel,2006,7,Best Picture,False,122.86499999999985,38.015000000000015,7.2,2687,Alejandro González Iñárritu,18,,Brad Pitt,Cate Blanchett,Gael García Bernal,Adriana Barraza,Steve Golin,Alejandro González Iñárritu,Guillermo Arriaga
1391,1422,tt0407887,The Departed,2006,5,Best Picture,True,181.87199999999993,112.07799999999986,8.2,11010,Martin Scorsese,18,53,Jack Nicholson,Leonardo DiCaprio,Matt Damon,Mark Wahlberg,Brad Pitt,Brad Grey,William Monahan
1392,1251,tt0498380,Letters from Iwo Jima,2006,4,Best Picture,False,33.25,88.52399999999996,7.5,1392,Clint Eastwood,28,18,Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ryō Kase,Clint Eastwood,Paul Haggis,Paul Haggis
1393,773,tt0449059,Little Miss Sunshine,2006,4,Best Picture,False,76.04499999999999,63.86400000000005,7.7,4937,Valerie Faris,35,18,Greg Kinnear,Toni Collette,Steve Carell,Paul Dano,Peter Saraf,Marc Turtletaub,
1394,1165,tt0436697,The Queen,2006,6,Best Picture,False,46.69800000000001,139.86099999999945,7.0,876,Stephen Frears,18,36,Helen Mirren,Michael Sheen,James Cromwell,Helen McCrory,Christine Langan,Tracey Seaward,Peter Morgan
1395,496,tt0443453,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,1,Best Adapted Screenplay,False,19.177000000000003,45.45500000000001,6.7,3891,Larry Charles,35,,Sacha Baron Cohen,Ken Davitian,Luenell,Pamela Anderson,Sacha Baron Cohen,Jay Roach,Sacha Baron Cohen
1396,9693,tt0206634,Children of Men,2006,3,Best Adapted Screenplay,False,125.2339999999998,257.9869999999989,7.6,5166,Alfonso Cuarón,18,28,Clive Owen,Clare-Hope Ashitey,Michael Caine,Julianne Moore,Iain Smith,Marc Abraham,Alfonso Cuarón
1397,1422,tt0407887,The Departed,2006,5,Best Adapted Screenplay,True,181.87199999999993,112.07799999999986,8.2,11010,Martin Scorsese,18,53,Jack Nicholson,Leonardo DiCaprio,Matt Damon,Mark Wahlberg,Brad Pitt,Brad Grey,William Monahan
1398,1440,tt0404203,Little Children,2006,3,Best Adapted Screenplay,False,74.32999999999998,33.23200000000002,7.1,631,Todd Field,10749,18,Kate Winslet,Patrick Wilson,Jennifer Connelly,Jackie Earle Haley,Todd Field,Albert Berger,Todd Field
1399,1259,tt0465551,Notes on a Scandal,2006,4,Best Adapted Screenplay,False,67.24700000000001,15.227999999999998,7.1,572,Richard Eyre,18,10749,Judi Dench,Cate Blanchett,Michael Maloney,Joanna Scanlan,Scott Rudin,Robert Fox,Patrick Marber
1400,1164,tt0449467,Babel,2006,7,Best Original Screenplay,False,122.86499999999985,38.015000000000015,7.2,2687,Alejandro González Iñárritu,18,,Brad Pitt,Cate Blanchett,Gael García Bernal,Adriana Barraza,Steve Golin,Alejandro González Iñárritu,Guillermo Arriaga
1401,1251,tt0498380,Letters from Iwo Jima,2006,4,Best Original Screenplay,False,33.25,88.52399999999996,7.5,1392,Clint Eastwood,28,18,Ken Watanabe,Kazunari Ninomiya,Tsuyoshi Ihara,Ryō Kase,Clint Eastwood,Paul Haggis,Paul Haggis
1402,773,tt0449059,Little Miss Sunshine,2006,4,Best Original Screenplay,True,76.04499999999999,63.86400000000005,7.7,4937,Valerie Faris,35,18,Greg Kinnear,Toni Collette,Steve Carell,Paul Dano,Peter Saraf,Marc Turtletaub,
1403,1417,tt0457430,Pan's Labyrinth,2006,6,Best Original Screenplay,False,41.12300000000001,63.12900000000007,7.7,8050,Guillermo del Toro,14,18,Ivana Baquero,Maribel Verdú,Sergi López,Doug Jones,Alfonso Cuarón,Frida Torresblanco,Guillermo del Toro
1404,1165,tt0436697,The Queen,2006,6,Best Original Screenplay,False,46.69800000000001,139.86099999999945,7.0,876,Stephen Frears,18,36,Helen Mirren,Michael Sheen,James Cromwell,Helen McCrory,Christine Langan,Tracey Seaward,Peter Morgan
1405,4566,tt0465538,Michael Clayton,2007,7,Best Actor,False,117.01899999999992,32.715,6.7,1119,Tony Gilroy,18,53,George Clooney,Tom Wilkinson,Michael O'Keefe,Sydney Pollack,Sydney Pollack,Jennifer Fox,Tony Gilroy
1406,7345,tt0469494,There Will Be Blood,2007,8,Best Actor,True,49.01500000000002,46.056,8.1,4478,Paul Thomas Anderson,18,,Daniel Day-Lewis,Paul Dano,Hope Elizabeth Reeves,Ciarán Hinds,Paul Thomas Anderson,Daniel Lupi,Paul Thomas Anderson
1407,13885,tt0408236,Sweeney Todd The Demon Barber of Fleet Street,2007,3,Best Actor,False,94.249,41.69300000000001,7.2,4412,Tim Burton,18,27,Johnny Depp,Helena Bonham Carter,Alan Rickman,Timothy Spall,John Logan,Richard D. Zanuck,John Logan
1408,6973,tt0478134,In the Valley of Elah,2007,1,Best Actor,False,123.18899999999996,71.28999999999995,6.7,638,Paul Haggis,36,18,Tommy Lee Jones,Charlize Theron,Susan Sarandon,Frances Fisher,Paul Haggis,Patrick Wachsberger,Paul Haggis
1409,2252,tt0765443,Eastern Promises,2007,1,Best Actor,False,55.386,46.26900000000002,7.4,2254,David Cronenberg,53,80,Naomi Watts,Viggo Mortensen,Vincent Cassel,Armin Mueller-Stahl,Robert Lantos,Paul Webster,Steven Knight
1410,4517,tt0414055,Elizabeth: The Golden Age,2007,2,Best Actress,False,92.185,59.667000000000044,6.6,893,Shekhar Kapur,18,36,Cate Blanchett,Clive Owen,Geoffrey Rush,Laurence Fox,,,William Nicholson
1411,1919,tt0491747,Away from Her,2007,2,Best Actress,False,25.115,15.759999999999994,7.1,140,Sarah Polley,18,10749,Julie Christie,Michael Murphy,Gordon Pinsent,Olympia Dukakis,Daniel Iron,Simone Urdl,Sarah Polley
1412,1407,tt0450188,La Vie en Rose,2007,3,Best Actress,True,92.8489999999999,46.28200000000004,7.5,1188,Olivier Dahan,10402,18,Marion Cotillard,Sylvie Testud,Pascal Greggory,Emmanuelle Seigner,Alain Goldman,,Olivier Dahan
1413,8272,tt0775529,The Savages,2007,2,Best Actress,False,38.773,17.090999999999998,6.9,244,Tamara Jenkins,18,,Laura Linney,Philip Seymour Hoffman,Philip Bosco,Cara Seymour,Ted Hope,Lori Keith Douglas,Tamara Jenkins
1414,7326,tt0467406,Juno,2007,4,Best Actress,False,90.12799999999999,66.59100000000004,7.0,5580,Jason Reitman,35,18,Elliot Page,Michael Cera,Jennifer Garner,Jason Bateman,John Malkovich,Jim Miller,Diablo Cody
1415,2013,tt0401383,The Diving Bell and the Butterfly,2007,4,Best Director,False,47.298,15.709999999999996,7.6,784,Julian Schnabel,18,,Mathieu Amalric,Emmanuelle Seigner,Marie-Josée Croze,Anne Consigny,Kathleen Kennedy,Jon Kilik,Ronald Harwood
1416,7326,tt0467406,Juno,2007,4,Best Director,False,90.12799999999999,66.59100000000004,7.0,5580,Jason Reitman,35,18,Elliot Page,Michael Cera,Jennifer Garner,Jason Bateman,John Malkovich,Jim Miller,Diablo Cody
1417,4566,tt0465538,Michael Clayton,2007,7,Best Director,False,117.01899999999992,32.715,6.7,1119,Tony Gilroy,18,53,George Clooney,Tom Wilkinson,Michael O'Keefe,Sydney Pollack,Sydney Pollack,Jennifer Fox,Tony Gilroy
1418,6977,tt0477348,No Country for Old Men,2007,8,Best Director,True,120.33999999999992,92.95899999999985,7.9,8423,Ethan Coen,80,18,Tommy Lee Jones,Javier Bardem,Josh Brolin,Woody Harrelson,Joel Coen,Ethan Coen,Joel Coen
1419,7345,tt0469494,There Will Be Blood,2007,8,Best Director,False,49.01500000000002,46.056,8.1,4478,Paul Thomas Anderson,18,,Daniel Day-Lewis,Paul Dano,Hope Elizabeth Reeves,Ciarán Hinds,Paul Thomas Anderson,Daniel Lupi,Paul Thomas Anderson
1420,4347,tt0783233,Atonement,2007,7,Best Picture,False,127.36899999999987,49.13500000000002,7.7,2916,Joe Wright,18,10749,Keira Knightley,James McAvoy,Romola Garai,Saoirse Ronan,Tim Bevan,Eric Fellner,Christopher Hampton
1421,7326,tt0467406,Juno,2007,4,Best Picture,False,90.12799999999999,66.59100000000004,7.0,5580,Jason Reitman,35,18,Elliot Page,Michael Cera,Jennifer Garner,Jason Bateman,John Malkovich,Jim Miller,Diablo Cody
1422,4566,tt0465538,Michael Clayton,2007,7,Best Picture,False,117.01899999999992,32.715,6.7,1119,Tony Gilroy,18,53,George Clooney,Tom Wilkinson,Michael O'Keefe,Sydney Pollack,Sydney Pollack,Jennifer Fox,Tony Gilroy
1423,6977,tt0477348,No Country for Old Men,2007,8,Best Picture,True,120.33999999999992,92.95899999999985,7.9,8423,Ethan Coen,80,18,Tommy Lee Jones,Javier Bardem,Josh Brolin,Woody Harrelson,Joel Coen,Ethan Coen,Joel Coen
1424,7345,tt0469494,There Will Be Blood,2007,8,Best Picture,False,49.01500000000002,46.056,8.1,4478,Paul Thomas Anderson,18,,Daniel Day-Lewis,Paul Dano,Hope Elizabeth Reeves,Ciarán Hinds,Paul Thomas Anderson,Daniel Lupi,Paul Thomas Anderson
1425,4347,tt0783233,Atonement,2007,7,Best Adapted Screenplay,False,127.36899999999987,49.13500000000002,7.7,2916,Joe Wright,18,10749,Keira Knightley,James McAvoy,Romola Garai,Saoirse Ronan,Tim Bevan,Eric Fellner,Christopher Hampton
1426,1919,tt0491747,Away from Her,2007,2,Best Adapted Screenplay,False,25.115,15.759999999999994,7.1,140,Sarah Polley,18,10749,Julie Christie,Michael Murphy,Gordon Pinsent,Olympia Dukakis,Daniel Iron,Simone Urdl,Sarah Polley
1427,2013,tt0401383,The Diving Bell and the Butterfly,2007,4,Best Adapted Screenplay,False,47.298,15.709999999999996,7.6,784,Julian Schnabel,18,,Mathieu Amalric,Emmanuelle Seigner,Marie-Josée Croze,Anne Consigny,Kathleen Kennedy,Jon Kilik,Ronald Harwood
1428,6977,tt0477348,No Country for Old Men,2007,8,Best Adapted Screenplay,True,120.33999999999992,92.95899999999985,7.9,8423,Ethan Coen,80,18,Tommy Lee Jones,Javier Bardem,Josh Brolin,Woody Harrelson,Joel Coen,Ethan Coen,Joel Coen
1429,7345,tt0469494,There Will Be Blood,2007,8,Best Adapted Screenplay,False,49.01500000000002,46.056,8.1,4478,Paul Thomas Anderson,18,,Daniel Day-Lewis,Paul Dano,Hope Elizabeth Reeves,Ciarán Hinds,Paul Thomas Anderson,Daniel Lupi,Paul Thomas Anderson
1430,7326,tt0467406,Juno,2007,4,Best Original Screenplay,True,90.12799999999999,66.59100000000004,7.0,5580,Jason Reitman,35,18,Elliot Page,Michael Cera,Jennifer Garner,Jason Bateman,John Malkovich,Jim Miller,Diablo Cody
1431,6615,tt0805564,Lars and the Real Girl,2007,1,Best Original Screenplay,False,59.31500000000002,12.605999999999998,7.1,1219,Craig Gillespie,35,18,Ryan Gosling,Emily Mortimer,Paul Schneider,Kelli Garner,John Cameron,Sidney Kimmel,
1432,4566,tt0465538,Michael Clayton,2007,7,Best Original Screenplay,False,117.01899999999992,32.715,6.7,1119,Tony Gilroy,18,53,George Clooney,Tom Wilkinson,Michael O'Keefe,Sydney Pollack,Sydney Pollack,Jennifer Fox,Tony Gilroy
1433,2062,tt0382932,Ratatouille,2007,5,Best Original Screenplay,False,60.44500000000001,295.64100000000036,7.7,12348,Brad Bird,16,35,Patton Oswalt,Ian Holm,Lou Romano,Brian Dennehy,Brad Lewis,,Brad Bird
1434,8272,tt0775529,The Savages,2007,2,Best Original Screenplay,False,38.773,17.090999999999998,6.9,244,Tamara Jenkins,18,,Laura Linney,Philip Seymour Hoffman,Philip Bosco,Cara Seymour,Ted Hope,Lori Keith Douglas,Tamara Jenkins
1435,12473,tt0857191,The Visitor,2008,1,Best Actor,False,23.027000000000005,18.870000000000005,7.2,280,Tom McCarthy,80,18,Richard Jenkins,Haaz Sleiman,Danai Gurira,Hiam Abbass,Michael London,Mary Jane Skalski,
1436,11499,tt0870111,Frost/Nixon,2008,5,Best Actor,False,95.15799999999999,56.83400000000002,7.3,821,Ron Howard,18,36,Michael Sheen,Frank Langella,Kevin Bacon,Sam Rockwell,Brian Grazer,Tim Bevan,Peter Morgan
1437,10139,tt1013753,Milk,2008,8,Best Actor,True,80.58999999999997,39.739000000000026,7.3,1565,Gus Van Sant,36,18,Sean Penn,Emile Hirsch,Josh Brolin,Diego Luna,Bruce Cohen,Dan Jinks,
1438,4922,tt0421715,The Curious Case of Benjamin Button,2008,13,Best Actor,False,201.54799999999986,137.1939999999997,7.6,9527,David Fincher,18,14,Brad Pitt,Cate Blanchett,Taraji P. Henson,Julia Ormond,Kathleen Kennedy,Frank Marshall,Eric Roth
1439,12163,tt1125849,The Wrestler,2008,2,Best Actor,False,115.72799999999977,65.07300000000004,7.5,2570,Darren Aronofsky,18,10749,Mickey Rourke,Evan Rachel Wood,Marisa Tomei,Mark Margolis,Darren Aronofsky,Scott Franklin,Robert D. Siegel
1440,14976,tt1084950,Rachel Getting Married,2008,1,Best Actress,False,103.84199999999993,22.373000000000005,6.2,383,Jonathan Demme,18,,Anne Hathaway,Rosemarie DeWitt,Sebastian Stan,Roslyn Ruff,Jonathan Demme,Marc Platt,
1441,3580,tt0824747,Changeling,2008,3,Best Actress,False,133.8299999999999,82.95999999999997,7.6,3016,Clint Eastwood,80,18,Angelina Jolie,John Malkovich,Jeffrey Donovan,Michael Kelly,Clint Eastwood,Brian Grazer,
1442,10183,tt0978759,Frozen River,2008,2,Best Actress,False,21.579,12.511999999999995,6.6,206,Courtney Hunt,18,,Melissa Leo,Misty Upham,Charlie McDermott,John Canoe,Heather Rae,Chip Hourihan,Courtney Hunt
1443,14359,tt0918927,Doubt,2008,5,Best Actress,False,65.17000000000003,27.93200000000001,7.2,1234,John Patrick Shanley,18,,Meryl Streep,Philip Seymour Hoffman,Amy Adams,Viola Davis,Scott Rudin,Mark Roybal,John Patrick Shanley
1444,8055,tt0976051,The Reader,2008,5,Best Actress,True,97.14799999999997,41.333999999999996,7.4,2096,Stephen Daldry,18,10749,Kate Winslet,Ralph Fiennes,David Kross,Lena Olin,Sydney Pollack,Anthony Minghella,David Hare
1445,4922,tt0421715,The Curious Case of Benjamin Button,2008,13,Best Director,False,201.54799999999986,137.1939999999997,7.6,9527,David Fincher,18,14,Brad Pitt,Cate Blanchett,Taraji P. Henson,Julia Ormond,Kathleen Kennedy,Frank Marshall,Eric Roth
1446,11499,tt0870111,Frost/Nixon,2008,5,Best Director,False,95.15799999999999,56.83400000000002,7.3,821,Ron Howard,18,36,Michael Sheen,Frank Langella,Kevin Bacon,Sam Rockwell,Brian Grazer,Tim Bevan,Peter Morgan
1447,10139,tt1013753,Milk,2008,8,Best Director,False,80.58999999999997,39.739000000000026,7.3,1565,Gus Van Sant,36,18,Sean Penn,Emile Hirsch,Josh Brolin,Diego Luna,Bruce Cohen,Dan Jinks,
1448,8055,tt0976051,The Reader,2008,5,Best Director,False,97.14799999999997,41.333999999999996,7.4,2096,Stephen Daldry,18,10749,Kate Winslet,Ralph Fiennes,David Kross,Lena Olin,Sydney Pollack,Anthony Minghella,David Hare
1449,12405,tt1010048,Slumdog Millionaire,2008,10,Best Director,True,83.76099999999997,52.869000000000035,7.7,8151,Danny Boyle,18,10749,Dev Patel,Saurabh Shukla,Anil Kapoor,Rajendranath Zutshi,Christian Colson,,Simon Beaufoy
1450,4922,tt0421715,The Curious Case of Benjamin Button,2008,13,Best Picture,False,201.54799999999986,137.1939999999997,7.6,9527,David Fincher,18,14,Brad Pitt,Cate Blanchett,Taraji P. Henson,Julia Ormond,Kathleen Kennedy,Frank Marshall,Eric Roth
1451,11499,tt0870111,Frost/Nixon,2008,5,Best Picture,False,95.15799999999999,56.83400000000002,7.3,821,Ron Howard,18,36,Michael Sheen,Frank Langella,Kevin Bacon,Sam Rockwell,Brian Grazer,Tim Bevan,Peter Morgan
1452,10139,tt1013753,Milk,2008,8,Best Picture,False,80.58999999999997,39.739000000000026,7.3,1565,Gus Van Sant,36,18,Sean Penn,Emile Hirsch,Josh Brolin,Diego Luna,Bruce Cohen,Dan Jinks,
1453,8055,tt0976051,The Reader,2008,5,Best Picture,False,97.14799999999997,41.333999999999996,7.4,2096,Stephen Daldry,18,10749,Kate Winslet,Ralph Fiennes,David Kross,Lena Olin,Sydney Pollack,Anthony Minghella,David Hare
1454,12405,tt1010048,Slumdog Millionaire,2008,10,Best Picture,True,83.76099999999997,52.869000000000035,7.7,8151,Danny Boyle,18,10749,Dev Patel,Saurabh Shukla,Anil Kapoor,Rajendranath Zutshi,Christian Colson,,Simon Beaufoy
1455,4922,tt0421715,The Curious Case of Benjamin Button,2008,13,Best Adapted Screenplay,False,201.54799999999986,137.1939999999997,7.6,9527,David Fincher,18,14,Brad Pitt,Cate Blanchett,Taraji P. Henson,Julia Ormond,Kathleen Kennedy,Frank Marshall,Eric Roth
1456,14359,tt0918927,Doubt,2008,5,Best Adapted Screenplay,False,65.17000000000003,27.93200000000001,7.2,1234,John Patrick Shanley,18,,Meryl Streep,Philip Seymour Hoffman,Amy Adams,Viola Davis,Scott Rudin,Mark Roybal,John Patrick Shanley
1457,11499,tt0870111,Frost/Nixon,2008,5,Best Adapted Screenplay,False,95.15799999999999,56.83400000000002,7.3,821,Ron Howard,18,36,Michael Sheen,Frank Langella,Kevin Bacon,Sam Rockwell,Brian Grazer,Tim Bevan,Peter Morgan
1458,8055,tt0976051,The Reader,2008,5,Best Adapted Screenplay,False,97.14799999999997,41.333999999999996,7.4,2096,Stephen Daldry,18,10749,Kate Winslet,Ralph Fiennes,David Kross,Lena Olin,Sydney Pollack,Anthony Minghella,David Hare
1459,12405,tt1010048,Slumdog Millionaire,2008,10,Best Adapted Screenplay,True,83.76099999999997,52.869000000000035,7.7,8151,Danny Boyle,18,10749,Dev Patel,Saurabh Shukla,Anil Kapoor,Rajendranath Zutshi,Christian Colson,,Simon Beaufoy
1460,10183,tt0978759,Frozen River,2008,2,Best Original Screenplay,False,21.579,12.511999999999995,6.6,206,Courtney Hunt,18,,Melissa Leo,Misty Upham,Charlie McDermott,John Canoe,Heather Rae,Chip Hourihan,Courtney Hunt
1461,10503,tt1045670,Happy-Go-Lucky,2008,1,Best Original Screenplay,False,44.992,13.831,6.6,282,Mike Leigh,18,35,Sally Hawkins,Alexis Zegerman,Eddie Marsan,Samuel Roukin,Simon Channing Williams,Georgina Lowe,Mike Leigh
1462,8321,tt0780536,In Bruges,2008,1,Best Original Screenplay,False,72.07600000000002,32.920000000000016,7.5,3477,Martin McDonagh,35,18,Colin Farrell,Brendan Gleeson,Ralph Fiennes,Clémence Poésy,Graham Broadbent,Peter Czernin,Martin McDonagh
