,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,no_oscar_nominations,oscar_win,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count
74,13671,tt0056262,1962,1963,The Music Man,Best Picture,"Morton Da Costa, Producer",7,False,"[35, 10751, 10402, 10749]","['Robert Preston', 'Shirley Jones', 'Buddy Hackett', 'Ron Howard']",37.463,Morton DaCosta,['Morton DaCosta'],['Marion Hargrove'],12.855999999999998,0,8000000,151,7.1,113
75,11085,tt0056264,1962,1963,Mutiny on the Bounty,Best Picture,"Aaron Rosenberg, Producer",7,False,"[12, 18, 36]","['Marlon Brando', 'Trevor Howard', 'Richard Harris', 'Hugh Griffith']",45.48100000000002,Carol Reed,['Aaron Rosenberg'],['Charles Lederer'],11.353999999999997,19000000,13680000,185,6.9,180
76,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Picture,"Alan J. Pakula, Producer",8,False,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,8.0,1809
77,109667,tt0055892,1962,1963,David and Lisa,Best Adapted Screenplay,Eleanor Perry,2,False,"[10749, 18]","['Keir Dullea', 'Janet Margolin', 'Howard Da Silva', 'Neva Patterson']",15.586999999999996,Frank Perry,['Paul M. Heller'],['Eleanor Perry'],11.415999999999997,185000,0,95,7.7,28
78,947,tt0056172,1962,1963,Lawrence of Arabia,Best Adapted Screenplay,"Robert Bolt, Michael Wilson",10,False,"[10752, 36, 12, 18]","[""Peter O'Toole"", 'Omar Sharif', 'Alec Guinness', 'Jack Hawkins']",75.50999999999998,David Lean,"['Sam Spiegel', 'Robert A. Harris']","['Michael Wilson', 'Robert Bolt']",35.10600000000004,15000000,69995385,227,8.0,1994
79,802,tt0056193,1962,1963,Lolita,Best Adapted Screenplay,Vladimir Nabokov,1,False,"[80, 18, 10749]","['James Mason', 'Shelley Winters', 'Sue Lyon', 'Gary Cockrell']",26.668000000000006,Stanley Kubrick,['James B. Harris'],['Vladimir Nabokov'],24.47700000000001,2000000,9250000,154,7.4,1362
80,1162,tt0056241,1962,1963,The Miracle Worker,Best Adapted Screenplay,William Gibson,5,False,[18],"['Anne Bancroft', 'Patty Duke', 'Victor Jory', 'Inga Swenson']",20.889000000000003,Arthur Penn,['Fred Coe'],['William Gibson'],25.793000000000013,500000,2500000,106,7.8,176
81,595,tt0056592,1962,1963,To Kill a Mockingbird,Best Adapted Screenplay,Horton Foote,8,True,"[18, 80]","['Gregory Peck', 'John Megna', 'Frank Overton', 'Rosemary Murphy']",82.25199999999998,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan', 'Harper Lee', 'Gregory Peck']",['Horton Foote'],34.04900000000002,2000000,13129846,129,8.0,1809
82,20271,tt0055913,1961,1963,Divorce--Italian Style,Best Original Screenplay,"Ennio de Concini, Alfredo Giannetti, Pietro Germi",3,True,[35],"['Marcello Mastroianni', 'Daniela Rocca', 'Stefania Sandrelli', 'Lando Buzzanca']",22.931000000000015,Pietro Germi,['Franco Cristaldi'],[],11.472999999999999,0,0,104,8.0,261
83,35806,tt0055998,1962,1963,Freud,Best Original Screenplay,"Story by Charles Kaufman;  Screenplay by Charles Kaufman, Wolfgang Reinhardt",2,False,[18],"['Montgomery Clift', 'Susannah York', 'Larry Parks', 'Susan Kohner']",34.815999999999995,John Huston,['Wolfgang Reinhardt'],"['Wolfgang Reinhardt', 'Charles Kaufman']",12.492999999999997,0,0,120,6.7,35
84,4024,tt0054632,1962,1963,Last Year at Marienbad,Best Original Screenplay,Alain Robbe-Grillet,1,False,"[18, 10749]","['Delphine Seyrig', 'Giorgio Albertazzi', 'Sacha Pitoëff', 'Françoise Bertin']",12.793999999999997,Alain Resnais,"['Anatole Dauman', 'Pierre Courau', 'Raymond Froment']",['Alain Robbe-Grillet'],30.650000000000027,0,0,95,7.6,303
85,12708,tt0056575,1962,1963,That Touch of Mink,Best Original Screenplay,"Stanley Shapiro, Nate Monaster",3,False,"[35, 10749]","['Cary Grant', 'Doris Day', 'Gig Young', 'Audrey Meadows']",33.437000000000005,Delbert Mann,"['Stanley Shapiro', 'Martin Melcher']","['Stanley Shapiro', 'Nate Monaster']",8.186,0,0,99,6.6,99
86,11602,tt0055499,1962,1963,Through a Glass Darkly,Best Original Screenplay,Ingmar Bergman,2,False,[18],"['Harriet Andersson', 'Gunnar Björnstrand', 'Max von Sydow', 'Lars Passgård']",16.552,Ingmar Bergman,['Allan Ekelund'],['Ingmar Bergman'],18.690000000000005,0,0,91,7.9,294
87,5769,tt0057590,1963,1964,Tom Jones,Best Actor,Albert Finney,10,False,"[12, 35, 10749]","['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",40.01900000000001,Tony Richardson,['Tony Richardson'],['John Osborne'],12.663999999999998,1000000,37600000,128,6.3,116
88,18774,tt0057578,1963,1964,This Sporting Life,Best Actor,Richard Harris,2,False,[18],"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell']",35.96800000000001,Lindsay Anderson,['Karel Reisz'],['David Storey'],8.559999999999999,286281,0,134,7.2,56
89,8095,tt0056937,1963,1964,Cleopatra,Best Actor,Rex Harrison,9,False,"[18, 36, 10749]","['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown']",64.419,Joseph L. Mankiewicz,['Walter Wanger'],"['Joseph L. Mankiewicz', 'Sidney Buchman', 'Ranald MacDougall']",32.35100000000002,44000000,71000000,248,7.0,439
90,24748,tt0057163,1963,1964,Hud,Best Actor,Paul Newman,7,False,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,7.4,173
91,38805,tt0057251,1963,1964,Lilies of the Field,Best Actor,Sidney Poitier,5,True,"[35, 18]","['Sidney Poitier', 'Lilia Skala', 'Isa Crino', 'Lisa Mann']",9.161,Ralph Nelson,['Ralph Nelson'],['James Poe'],14.551999999999994,0,0,94,7.3,83
92,76000,tt0057239,1963,1964,The L-Shaped Room,Best Actress,Leslie Caron,1,False,[18],"['Leslie Caron', 'Tom Bell', 'Brock Peters', 'Bernard Lee']",29.15300000000001,Bryan Forbes,"['Richard Attenborough', 'John Woolf', 'James Woolf']",[],15.610999999999997,0,0,126,7.0,21
93,2690,tt0057187,1963,1964,Irma La Douce,Best Actress,Shirley MacLaine,3,False,"[35, 10749]","['Jack Lemmon', 'Shirley MacLaine', 'Lou Jacobi', 'Bruce Yarnell']",40.106,Billy Wilder,"['Billy Wilder', 'I. A. L. Diamond', 'Doane Harrison', 'Alexandre Trauner', 'Edward L. Alperson']","['Billy Wilder', 'I. A. L. Diamond']",27.410000000000004,5000000,25200000,135,7.5,238
94,24748,tt0057163,1963,1964,Hud,Best Actress,Patricia Neal,7,True,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,7.4,173
95,18774,tt0057578,1963,1964,This Sporting Life,Best Actress,Rachel Roberts,2,False,[18],"['Richard Harris', 'Rachel Roberts', 'Alan Badel', 'William Hartnell']",35.96800000000001,Lindsay Anderson,['Karel Reisz'],['David Storey'],8.559999999999999,286281,0,134,7.2,56
96,39495,tt0057263,1963,1964,Love with the Proper Stranger,Best Actress,Natalie Wood,5,False,"[35, 18, 10749]","['Natalie Wood', 'Steve McQueen', 'Edie Adams', 'Herschel Bernardi']",27.552000000000003,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan']",[],16.939999999999998,8500000,0,102,6.8,37
97,47249,tt0056825,1963,1964,America America,Best Director,Elia Kazan,4,False,"[18, 36]","['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'John Marley']",10.690000000000001,Elia Kazan,[],[],6.781999999999999,0,0,174,6.8,46
98,3010,tt0056907,1963,1964,The Cardinal,Best Director,Otto Preminger,6,False,"[18, 36, 10752]","['Tom Tryon', 'Romy Schneider', 'John Huston', 'Carol Lynley']",63.79800000000001,Otto Preminger,['Otto Preminger'],['Robert Dozier'],9.379999999999997,0,0,175,6.6,29
99,422,tt0056801,1963,1964,Federico Fellini's 8-1/2,Best Director,Federico Fellini,5,False,"[14, 18]","['Marcello Mastroianni', 'Claudia Cardinale', 'Anouk Aimée', 'Sandra Milo']",46.98200000000005,Federico Fellini,['Angelo Rizzoli'],"['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano', 'Brunello Rondi']",23.061000000000007,0,0,139,8.3,1493
100,24748,tt0057163,1963,1964,Hud,Best Director,Martin Ritt,7,False,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,7.4,173
101,5769,tt0057590,1963,1964,Tom Jones,Best Director,Tony Richardson,10,True,"[12, 35, 10749]","['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",40.01900000000001,Tony Richardson,['Tony Richardson'],['John Osborne'],12.663999999999998,1000000,37600000,128,6.3,116
102,47249,tt0056825,1963,1964,America America,Best Picture,"Elia Kazan, Producer",4,False,"[18, 36]","['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'John Marley']",10.690000000000001,Elia Kazan,[],[],6.781999999999999,0,0,174,6.8,46
103,8095,tt0056937,1963,1964,Cleopatra,Best Picture,"Walter Wanger, Producer",9,False,"[18, 36, 10749]","['Elizabeth Taylor', 'Richard Burton', 'Rex Harrison', 'Pamela Brown']",64.419,Joseph L. Mankiewicz,['Walter Wanger'],"['Joseph L. Mankiewicz', 'Sidney Buchman', 'Ranald MacDougall']",32.35100000000002,44000000,71000000,248,7.0,439
104,11897,tt0056085,1963,1964,How the West Was Won,Best Picture,"Bernard Smith, Producer",8,False,[37],"['Carroll Baker', 'Lee J. Cobb', 'Henry Fonda', 'Carolyn Jones']",95.045,Henry Hathaway,['Bernard Smith'],['John Gay'],34.16200000000002,15000000,50000000,162,7.1,261
105,38805,tt0057251,1963,1964,Lilies of the Field,Best Picture,"Ralph Nelson, Producer",5,False,"[35, 18]","['Sidney Poitier', 'Lilia Skala', 'Isa Crino', 'Lisa Mann']",9.161,Ralph Nelson,['Ralph Nelson'],['James Poe'],14.551999999999994,0,0,94,7.3,83
106,5769,tt0057590,1963,1964,Tom Jones,Best Picture,"Tony Richardson, Producer",10,True,"[12, 35, 10749]","['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",40.01900000000001,Tony Richardson,['Tony Richardson'],['John Osborne'],12.663999999999998,1000000,37600000,128,6.3,116
107,33728,tt0056903,1963,1964,"Captain Newman, M.D.",Best Adapted Screenplay,"Richard L. Breen, Phoebe Ephron, Henry Ephron",3,False,"[35, 18, 10752]","['Gregory Peck', 'Tony Curtis', 'Angie Dickinson', 'Eddie Albert']",48.15700000000001,David Miller,['Robert Arthur'],"['Richard L. Breen', 'Phoebe Ephron', 'Henry Ephron']",10.695999999999998,0,0,126,6.5,11
108,24748,tt0057163,1963,1964,Hud,Best Adapted Screenplay,"Irving Ravetch, Harriet Frank, Jr.",7,False,"[18, 37]","['Paul Newman', 'Melvyn Douglas', 'Patricia Neal', 'Brandon De Wilde']",23.524000000000008,Martin Ritt,"['Martin Ritt', 'Irving Ravetch']",[],19.257,2500000,10000000,112,7.4,173
109,38805,tt0057251,1963,1964,Lilies of the Field,Best Adapted Screenplay,James Poe,5,False,"[35, 18]","['Sidney Poitier', 'Lilia Skala', 'Isa Crino', 'Lisa Mann']",9.161,Ralph Nelson,['Ralph Nelson'],['James Poe'],14.551999999999994,0,0,94,7.3,83
110,43001,tt0055910,1963,1964,Sundays and Cybele,Best Adapted Screenplay,"Serge Bourguignon, Antoine Tudal",3,False,[18],"['Hardy Krüger', 'Nicole Courcel', 'Patricia Gozzi', 'Daniel Ivernel']",21.267000000000003,Serge Bourguignon,['Romain Pinès'],[],8.901999999999997,0,0,110,7.1,32
111,5769,tt0057590,1963,1964,Tom Jones,Best Adapted Screenplay,John Osborne,10,True,"[12, 35, 10749]","['Albert Finney', 'Susannah York', 'Hugh Griffith', 'Edith Evans']",40.01900000000001,Tony Richardson,['Tony Richardson'],['John Osborne'],12.663999999999998,1000000,37600000,128,6.3,116
112,47249,tt0056825,1963,1964,America America,Best Original Screenplay,Elia Kazan,4,False,"[18, 36]","['Stathis Giallelis', 'Frank Wolff', 'Elena Karam', 'John Marley']",10.690000000000001,Elia Kazan,[],[],6.781999999999999,0,0,174,6.8,46
113,422,tt0056801,1963,1964,Federico Fellini's 8-1/2,Best Original Screenplay,"Federico Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi",5,False,"[14, 18]","['Marcello Mastroianni', 'Claudia Cardinale', 'Anouk Aimée', 'Sandra Milo']",46.98200000000005,Federico Fellini,['Angelo Rizzoli'],"['Federico Fellini', 'Tullio Pinelli', 'Ennio Flaiano', 'Brunello Rondi']",23.061000000000007,0,0,139,8.3,1493
114,65048,tt0056389,1963,1964,The Four Days of Naples,Best Original Screenplay,"Story by Pasquale Festa Campanile, Massimo Franciosa, Nanni Loy, Vasco Pratolini;  Screenplay by Carlo Bernari, Pasquale Festa Campanile, Massimo Franciosa, Nanni Loy",2,False,"[18, 10752]","['Gian Maria Volonté', 'Aldo Giuffrè', 'Jean Sorel', 'Lea Massari']",35.096000000000004,Nanni Loy,['Goffredo Lombardo'],"['Massimo Franciosa', 'Nanni Loy', 'Carlo Bernari', 'Vasco Pratolini']",7.640999999999999,800000,0,124,7.5,24
115,11897,tt0056085,1963,1964,How the West Was Won,Best Original Screenplay,James R. Webb,8,True,[37],"['Carroll Baker', 'Lee J. Cobb', 'Henry Fonda', 'Carolyn Jones']",95.045,Henry Hathaway,['Bernard Smith'],['John Gay'],34.16200000000002,15000000,50000000,162,7.1,261
116,39495,tt0057263,1963,1964,Love with the Proper Stranger,Best Original Screenplay,Arnold Schulman,5,False,"[35, 18, 10749]","['Natalie Wood', 'Steve McQueen', 'Edie Adams', 'Herschel Bernardi']",27.552000000000003,Robert Mulligan,"['Alan J. Pakula', 'Robert Mulligan']",[],16.939999999999998,8500000,0,102,6.8,37
117,15421,tt0057877,1964,1965,Becket,Best Actor,Richard Burton,12,False,"[36, 18]","['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']",38.925999999999995,Peter Glenville,['Hal B. Wallis'],['Edward Anhalt'],8.229,0,0,148,7.2,114
118,11113,tt0058385,1964,1965,My Fair Lady,Best Actor,Rex Harrison,12,True,"[18, 10749, 10402]","['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']",35.604000000000006,George Cukor,"['Jack L. Warner', 'James C. Katz']",['Alan Jay Lerner'],20.876,17000000,72661442,170,7.6,858
119,15421,tt0057877,1964,1965,Becket,Best Actor,Peter O'Toole,12,False,"[36, 18]","['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']",38.925999999999995,Peter Glenville,['Hal B. Wallis'],['Edward Anhalt'],8.229,0,0,148,7.2,114
120,10604,tt0057831,1964,1965,Zorba the Greek,Best Actor,Anthony Quinn,7,False,"[18, 35]","['Anthony Quinn', 'Alan Bates', 'Irene Papas', 'Lila Kedrova']",25.108999999999998,Mihalis Kakogiannis,['Mihalis Kakogiannis'],['Mihalis Kakogiannis'],10.076999999999998,783000,9000000,142,7.5,215
121,935,tt0057012,1964,1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Best Actor,Peter Sellers,4,False,"[18, 35, 10752]","['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn']",34.683,Stanley Kubrick,"['Stanley Kubrick', 'Victor Lyndon']","['Stanley Kubrick', 'Terry Southern', 'Peter George']",36.34700000000002,1800000,9440272,95,8.1,3943
122,433,tt0058331,1964,1965,Mary Poppins,Best Actress,Julie Andrews,13,True,"[35, 10751, 14]","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']",91.42899999999992,Robert Stevenson,"['Walt Disney', 'Bill Walsh']","['Bill Walsh', 'Don DaGradi']",39.52800000000004,6000000,102272727,139,7.6,3590
123,69557,tt0058500,1964,1965,The Pumpkin Eater,Best Actress,Anne Bancroft,1,False,[18],"['Anne Bancroft', 'Peter Finch', 'James Mason', 'Janine Gray']",42.48400000000002,Jack Clayton,['James Woolf'],['Harold Pinter'],6.7269999999999985,0,0,118,7.0,20
124,49687,tt0058335,1964,1965,Marriage Italian Style,Best Actress,Sophia Loren,2,False,"[18, 35, 10749]","['Sophia Loren', 'Marcello Mastroianni', 'Aldo Puglisi', 'Tecla Scarano']",25.566000000000006,Vittorio De Sica,['Carlo Ponti'],"['Leonardo Benvenuti', 'Tonino Guerra', 'Renato Castellani', 'Piero De Bernardi']",11.402999999999999,0,0,102,7.8,329
125,42797,tt0058708,1964,1965,The Unsinkable Molly Brown,Best Actress,Debbie Reynolds,6,False,"[35, 10402]","['Debbie Reynolds', 'Harve Presnell', 'Ed Begley', 'Jack Kruschen']",38.406000000000006,Charles Walters,"['Lawrence Weingarten', 'Roger Edens']","['Helen Deutsch', 'Richard Morris']",15.417999999999997,0,0,128,5.8,29
126,3092,tt0058557,1964,1965,Seance on a Wet Afternoon,Best Actress,Kim Stanley,1,False,"[80, 18, 53]","['Kim Stanley', 'Richard Attenborough', 'Nanette Newman', 'Patrick Magee']",22.902000000000005,Bryan Forbes,"['Richard Attenborough', 'Bryan Forbes']",['Bryan Forbes'],15.366,0,0,111,7.3,58
127,15421,tt0057877,1964,1965,Becket,Best Director,Peter Glenville,12,False,"[36, 18]","['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']",38.925999999999995,Peter Glenville,['Hal B. Wallis'],['Edward Anhalt'],8.229,0,0,148,7.2,114
128,935,tt0057012,1964,1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Best Director,Stanley Kubrick,4,False,"[18, 35, 10752]","['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn']",34.683,Stanley Kubrick,"['Stanley Kubrick', 'Victor Lyndon']","['Stanley Kubrick', 'Terry Southern', 'Peter George']",36.34700000000002,1800000,9440272,95,8.1,3943
129,433,tt0058331,1964,1965,Mary Poppins,Best Director,Robert Stevenson,13,False,"[35, 10751, 14]","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']",91.42899999999992,Robert Stevenson,"['Walt Disney', 'Bill Walsh']","['Bill Walsh', 'Don DaGradi']",39.52800000000004,6000000,102272727,139,7.6,3590
130,11113,tt0058385,1964,1965,My Fair Lady,Best Director,George Cukor,12,True,"[18, 10749, 10402]","['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']",35.604000000000006,George Cukor,"['Jack L. Warner', 'James C. Katz']",['Alan Jay Lerner'],20.876,17000000,72661442,170,7.6,858
131,10604,tt0057831,1964,1965,Zorba the Greek,Best Director,Michael Cacoyannis,7,False,"[18, 35]","['Anthony Quinn', 'Alan Bates', 'Irene Papas', 'Lila Kedrova']",25.108999999999998,Mihalis Kakogiannis,['Mihalis Kakogiannis'],['Mihalis Kakogiannis'],10.076999999999998,783000,9000000,142,7.5,215
132,15421,tt0057877,1964,1965,Becket,Best Picture,"Hal B. Wallis, Producer",12,False,"[36, 18]","['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']",38.925999999999995,Peter Glenville,['Hal B. Wallis'],['Edward Anhalt'],8.229,0,0,148,7.2,114
133,935,tt0057012,1964,1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Best Picture,"Stanley Kubrick, Producer",4,False,"[18, 35, 10752]","['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn']",34.683,Stanley Kubrick,"['Stanley Kubrick', 'Victor Lyndon']","['Stanley Kubrick', 'Terry Southern', 'Peter George']",36.34700000000002,1800000,9440272,95,8.1,3943
134,433,tt0058331,1964,1965,Mary Poppins,Best Picture,"Walt Disney and Bill Walsh, Producers",13,False,"[35, 10751, 14]","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']",91.42899999999992,Robert Stevenson,"['Walt Disney', 'Bill Walsh']","['Bill Walsh', 'Don DaGradi']",39.52800000000004,6000000,102272727,139,7.6,3590
135,11113,tt0058385,1964,1965,My Fair Lady,Best Picture,"Jack L. Warner, Producer",12,True,"[18, 10749, 10402]","['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']",35.604000000000006,George Cukor,"['Jack L. Warner', 'James C. Katz']",['Alan Jay Lerner'],20.876,17000000,72661442,170,7.6,858
136,10604,tt0057831,1964,1965,Zorba the Greek,Best Picture,"Michael Cacoyannis, Producer",7,False,"[18, 35]","['Anthony Quinn', 'Alan Bates', 'Irene Papas', 'Lila Kedrova']",25.108999999999998,Mihalis Kakogiannis,['Mihalis Kakogiannis'],['Mihalis Kakogiannis'],10.076999999999998,783000,9000000,142,7.5,215
137,15421,tt0057877,1964,1965,Becket,Best Adapted Screenplay,Edward Anhalt,12,True,"[36, 18]","['Richard Burton', ""Peter O'Toole"", 'John Gielgud', 'Gino Cervi']",38.925999999999995,Peter Glenville,['Hal B. Wallis'],['Edward Anhalt'],8.229,0,0,148,7.2,114
138,935,tt0057012,1964,1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Best Adapted Screenplay,"Stanley Kubrick, Peter George, Terry Southern",4,False,"[18, 35, 10752]","['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn']",34.683,Stanley Kubrick,"['Stanley Kubrick', 'Victor Lyndon']","['Stanley Kubrick', 'Terry Southern', 'Peter George']",36.34700000000002,1800000,9440272,95,8.1,3943
139,433,tt0058331,1964,1965,Mary Poppins,Best Adapted Screenplay,"Bill Walsh, Don DaGradi",13,False,"[35, 10751, 14]","['Julie Andrews', 'Dick Van Dyke', 'David Tomlinson', 'Glynis Johns']",91.42899999999992,Robert Stevenson,"['Walt Disney', 'Bill Walsh']","['Bill Walsh', 'Don DaGradi']",39.52800000000004,6000000,102272727,139,7.6,3590
140,11113,tt0058385,1964,1965,My Fair Lady,Best Adapted Screenplay,Alan Jay Lerner,12,False,"[18, 10749, 10402]","['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White']",35.604000000000006,George Cukor,"['Jack L. Warner', 'James C. Katz']",['Alan Jay Lerner'],20.876,17000000,72661442,170,7.6,858
141,10604,tt0057831,1964,1965,Zorba the Greek,Best Adapted Screenplay,Michael Cacoyannis,7,False,"[18, 35]","['Anthony Quinn', 'Alan Bates', 'Irene Papas', 'Lila Kedrova']",25.108999999999998,Mihalis Kakogiannis,['Mihalis Kakogiannis'],['Mihalis Kakogiannis'],10.076999999999998,783000,9000000,142,7.5,215
142,30295,tt0058092,1964,1965,Father Goose,Best Original Screenplay,"Story by S. H. Barnett;  Screenplay by Peter Stone, Frank Tarloff",3,True,"[12, 35, 10749]","['Cary Grant', 'Leslie Caron', 'Trevor Howard', 'Jack Good']",23.611000000000004,Ralph Nelson,['Robert Arthur'],[],9.465999999999998,0,0,118,6.9,108
143,704,tt0058182,1964,1965,A Hard Day's Night,Best Original Screenplay,Alun Owen,2,False,"[10402, 35]","['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr']",61.32,Richard Lester,"['Walter Shenson', ""Denis O'Dell""]",['Alun Owen'],7.139999999999999,560000,12299668,88,7.5,439
144,143841,tt0058429,1964,1965,"One Potato, Two Potato",Best Original Screenplay,"Story by Orville H. Hampton;  Screenplay by Raphael Hayes, Orville H. Hampton",1,False,[18],"['Barbara Barrie', 'Bernie Hamilton', 'Richard Mulligan', 'Harry Bellaver']",11.394999999999998,Larry Peerce,['Anthony Spinelli'],"['Orville H. Hampton', 'Raphael Hayes']",9.923999999999998,0,0,83,6.8,8
145,51092,tt0056945,1964,1965,The Organizer,Best Original Screenplay,"Age, Scarpelli, Mario Monicelli",1,False,"[80, 18]","['Marcello Mastroianni', 'Renato Salvatori', 'Gabriella Giorgelli', 'Folco Lulli']",30.16700000000001,Mario Monicelli,['Franco Cristaldi'],[],19.095000000000006,0,0,130,7.5,53
146,4034,tt0058203,1964,1965,That Man from Rio,Best Original Screenplay,"Jean-Paul Rappeneau, Ariane Mnouchkine, Daniel Boulanger, Philippe De Broca",1,False,"[28, 12, 35]","['Jean-Paul Belmondo', 'Françoise Dorléac', 'Jean Servais', 'Simone Renant']",22.114000000000008,Philippe de Broca,"['Alexandre Mnouchkine', 'Georges Dancigers']",[],10.946999999999997,0,0,112,7.5,192
147,13580,tt0059749,1965,1966,The Spy Who Came In from the Cold,Best Actor,Richard Burton,2,False,"[18, 53]","['Richard Burton', 'Claire Bloom', 'Oskar Werner', 'Sam Wanamaker']",41.257000000000005,Martin Ritt,['Martin Ritt'],"['Paul Dehn', 'Guy Trosper']",16.61,0,0,112,7.1,167
148,11694,tt0059017,1965,1966,Cat Ballou,Best Actor,Lee Marvin,5,True,"[35, 10749, 37]","['Jane Fonda', 'Lee Marvin', 'Nat King Cole', 'Stubby Kaye']",24.842,Elliot Silverstein,"['Harold Hecht', 'Mitch Lindemann']","['Walter Newman', 'Frank Pierson']",6.965999999999999,0,20666667,97,6.5,143
149,44006,tt0059555,1965,1966,Othello,Best Actor,Laurence Olivier,4,False,[18],"['Laurence Olivier', 'Frank Finlay', 'Maggie Smith', 'Derek Jacobi']",55.700000000000024,Stuart Burge,[],[],5.861,0,0,165,6.3,17
150,20540,tt0059575,1965,1966,The Pawnbroker,Best Actor,Rod Steiger,1,False,"[18, 80]","['Rod Steiger', 'Geraldine Fitzgerald', 'Brock Peters', 'Jaime Sánchez']",38.652,Sidney Lumet,"['Roger H. Lewis', 'Philip Langner', 'Ely A. Landau']","['David Friedkin', 'Morton S. Fine']",14.613999999999999,500000,0,116,7.3,78
151,30080,tt0059712,1965,1966,Ship of Fools,Best Actor,Oskar Werner,8,False,"[18, 10749, 10752]","['Vivien Leigh', 'Simone Signoret', 'José Ferrer', 'Lee Marvin']",39.87500000000001,Stanley Kramer,['Stanley Kramer'],['Abby Mann'],11.716999999999997,0,0,149,6.6,51
