,tmdb_id,imdb_id,year_film,year_ceremony,film,oscar_category,nominee,oscar_win,no_oscar_wins,no_oscar_nominations,genre_id,staring_casts,casts_popularity,director,producers,screenplay,crew_popularity,budget,revenue,runtime,tmdb_vote_average,tmdb_vote_count,imdb_rating,imdb_votes,rotten_tomatoes_rating,metascore,total_wins,total_nominations
480,5618,tt0072826,1976,1977,"Cousin, Cousine",Best Actress,Marie-Christine Barrault,False,0.0,3,"[35, 10749]","['Marie-Christine Barrault', 'Victor Lanoux', 'Marie-France Pisier', 'Guy Marchand']",31.277000000000022,Jean-Charles Tacchella,['Daniel Toscan du Plantier'],"['Danièle Thompson', 'Jean-Charles Tacchella']",9.039999999999997,0,0,95,65,21,68,1449,10,N/A,5,6
481,10774,tt0074958,1976,1977,Network,Best Actress,Faye Dunaway,True,4.0,10,[18],"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",61.62500000000003,Sidney Lumet,"['Fred C. Caruso', 'Howard Gottfried']",['Paddy Chayefsky'],16.336999999999996,3800000,23689877,122,79,1098,81,145962,91,83,16,26
482,1366,tt0075148,1976,1977,Rocky,Best Actress,Talia Shire,False,3.0,10,"[18, 28]","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']",79.19099999999999,John G. Avildsen,"['Irwin Winkler', 'Robert Chartoff']",['Sylvester Stallone'],64.34000000000003,1000000,117235147,120,78,5327,81,523365,94,70,17,21
483,7340,tt0074285,1976,1977,Carrie,Best Actress,Sissy Spacek,False,0.0,2,"[27, 53]","['Sissy Spacek', 'Piper Laurie', 'Amy Irving', 'William Katt']",56.08300000000002,Brian De Palma,['Paul Monash'],['Lawrence D. Cohen'],39.070000000000036,1800000,33800000,98,72,2546,74,169351,93,85,3,6
484,29454,tt0074147,1976,1977,Face to Face,Best Actress,Liv Ullmann,False,0.0,2,"[18, 14]","['Liv Ullmann', 'Erland Josephson', 'Aino Taube', 'Gunnar Björnstrand']",26.414,Ingmar Bergman,"['Dino De Laurentiis', 'Lars-Owe Carlberg']",[],14.497999999999998,0,0,136,71,63,76,4957,81,68,9,3
485,891,tt0074119,1976,1977,All the President's Men,Best Director,Alan J. Pakula,False,4.0,8,"[18, 36, 9648, 53]","['Robert Redford', 'Dustin Hoffman', 'Jack Warden', 'Martin Balsam']",102.24599999999991,Alan J. Pakula,['Walter Coblenz'],['William Goldman'],36.40000000000004,8500000,70600000,138,77,1168,79,104151,94,84,13,21
486,29454,tt0074147,1976,1977,Face to Face,Best Director,Ingmar Bergman,False,0.0,2,"[18, 14]","['Liv Ullmann', 'Erland Josephson', 'Aino Taube', 'Gunnar Björnstrand']",26.414,Ingmar Bergman,"['Dino De Laurentiis', 'Lars-Owe Carlberg']",[],14.497999999999998,0,0,136,71,63,76,4957,81,68,9,3
487,10774,tt0074958,1976,1977,Network,Best Director,Sidney Lumet,False,4.0,10,[18],"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",61.62500000000003,Sidney Lumet,"['Fred C. Caruso', 'Howard Gottfried']",['Paddy Chayefsky'],16.336999999999996,3800000,23689877,122,79,1098,81,145962,91,83,16,26
488,1366,tt0075148,1976,1977,Rocky,Best Director,John G. Avildsen,True,3.0,10,"[18, 28]","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']",79.19099999999999,John G. Avildsen,"['Irwin Winkler', 'Robert Chartoff']",['Sylvester Stallone'],64.34000000000003,1000000,117235147,120,78,5327,81,523365,94,70,17,21
489,37550,tt0075040,1976,1977,Seven Beauties,Best Director,Lina Wertmüller,False,0.0,4,"[35, 18, 10752]","['Giancarlo Giannini', 'Fernando Rey', 'Shirley Stoler', 'Elena Fiore']",12.928,Lina Wertmüller,"['Giancarlo Giannini', 'Arrigo Colombo', 'Lina Wertmüller']",[],13.861999999999998,0,0,116,78,76,78,5206,72,N/A,4,6
490,891,tt0074119,1976,1977,All the President's Men,Best Picture,"Walter Coblenz, Producer",False,4.0,8,"[18, 36, 9648, 53]","['Robert Redford', 'Dustin Hoffman', 'Jack Warden', 'Martin Balsam']",102.24599999999991,Alan J. Pakula,['Walter Coblenz'],['William Goldman'],36.40000000000004,8500000,70600000,138,77,1168,79,104151,94,84,13,21
491,42232,tt0074235,1976,1977,Bound for Glory,Best Picture,"Robert F. Blumofe and Harold Leventhal, Producers",False,2.0,6,[10402],"['David Carradine', 'Ronny Cox', 'Melinda Dillon', 'Gail Strickland']",79.20899999999996,Hal Ashby,"['Harold Leventhal', 'Robert F. Blumofe']",['Robert Getchell'],21.86000000000001,0,0,147,70,40,73,4686,86,70,4,11
492,10774,tt0074958,1976,1977,Network,Best Picture,"Howard Gottfried, Producer",False,4.0,10,[18],"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",61.62500000000003,Sidney Lumet,"['Fred C. Caruso', 'Howard Gottfried']",['Paddy Chayefsky'],16.336999999999996,3800000,23689877,122,79,1098,81,145962,91,83,16,26
493,1366,tt0075148,1976,1977,Rocky,Best Picture,"Irwin Winkler and Robert Chartoff, Producers",True,3.0,10,"[18, 28]","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']",79.19099999999999,John G. Avildsen,"['Irwin Winkler', 'Robert Chartoff']",['Sylvester Stallone'],64.34000000000003,1000000,117235147,120,78,5327,81,523365,94,70,17,21
494,103,tt0075314,1976,1977,Taxi Driver,Best Picture,"Michael Phillips and Julia Phillips, Producers",False,0.0,4,"[80, 18]","['Robert De Niro', 'Jodie Foster', 'Albert Brooks', 'Harvey Keitel']",88.77900000000001,Martin Scorsese,"['Julia Phillips', 'Michael Phillips']",[],52.87500000000004,1300000,28262574,114,82,7992,82,731821,96,94,21,16
495,891,tt0074119,1976,1977,All the President's Men,Best Adapted Screenplay,William Goldman,True,4.0,8,"[18, 36, 9648, 53]","['Robert Redford', 'Dustin Hoffman', 'Jack Warden', 'Martin Balsam']",102.24599999999991,Alan J. Pakula,['Walter Coblenz'],['William Goldman'],36.40000000000004,8500000,70600000,138,77,1168,79,104151,94,84,13,21
496,42232,tt0074235,1976,1977,Bound for Glory,Best Adapted Screenplay,Robert Getchell,False,2.0,6,[10402],"['David Carradine', 'Ronny Cox', 'Melinda Dillon', 'Gail Strickland']",79.20899999999996,Hal Ashby,"['Harold Leventhal', 'Robert F. Blumofe']",['Robert Getchell'],21.86000000000001,0,0,147,70,40,73,4686,86,70,4,11
497,42236,tt0074291,1976,1977,Fellini's Casanova,Best Adapted Screenplay,"Federico Fellini, Bernardino Zapponi",False,1.0,2,"[18, 36, 10749]","['Donald Sutherland', 'Tina Aumont', 'Cicely Browne', 'Carmen Scarpitta']",21.302000000000003,Federico Fellini,['Alberto Grimaldi'],"['Federico Fellini', 'Bernardino Zapponi']",18.997000000000003,0,0,155,72,128,72,7248,50,N/A,6,3
498,29578,tt0075194,1976,1977,The Seven-per-cent Solution,Best Adapted Screenplay,Nicholas Meyer,False,0.0,2,"[53, 9648]","['Alan Arkin', 'Vanessa Redgrave', 'Robert Duvall', 'Nicol Williamson']",37.62200000000001,Herbert Ross,['Herbert Ross'],['Nicholas Meyer'],25.23900000000002,0,0,113,64,60,67,4214,79,N/A,6,3
499,75641,tt0075406,1976,1977,Voyage of the Damned,Best Adapted Screenplay,"Steve Shagan, David Butler",False,0.0,3,"[18, 10752]","['Faye Dunaway', 'Oskar Werner', 'Lee Grant', 'Sam Wanamaker']",101.16900000000001,Stuart Rosenberg,['Robert Fryer'],"['Steve Shagan', 'David Butler']",26.754000000000012,7300000,0,155,61,33,65,2670,83,N/A,6,6
500,5618,tt0072826,1976,1977,"Cousin, Cousine",Best Original Screenplay,Story and Screenplay by Jean-Charles Tacchella;  Adaptation by Daniele Thompson,False,0.0,3,"[35, 10749]","['Marie-Christine Barrault', 'Victor Lanoux', 'Marie-France Pisier', 'Guy Marchand']",31.277000000000022,Jean-Charles Tacchella,['Daniel Toscan du Plantier'],"['Danièle Thompson', 'Jean-Charles Tacchella']",9.039999999999997,0,0,95,65,21,68,1449,10,N/A,5,6
501,1723,tt0074554,1976,1977,The Front,Best Original Screenplay,Walter Bernstein,False,0.0,1,"[35, 18]","['Woody Allen', 'Michael Murphy', 'Herschel Bernardi', 'Andrea Marcovicci']",23.258000000000006,Martin Ritt,"['Robert Greenhut', 'Martin Ritt']",['Walter Bernstein'],11.075999999999999,0,0,95,69,94,73,8207,71,N/A,5,3
502,10774,tt0074958,1976,1977,Network,Best Original Screenplay,Paddy Chayefsky,True,4.0,10,[18],"['Faye Dunaway', 'William Holden', 'Peter Finch', 'Robert Duvall']",61.62500000000003,Sidney Lumet,"['Fred C. Caruso', 'Howard Gottfried']",['Paddy Chayefsky'],16.336999999999996,3800000,23689877,122,79,1098,81,145962,91,83,16,26
503,1366,tt0075148,1976,1977,Rocky,Best Original Screenplay,Sylvester Stallone,False,3.0,10,"[18, 28]","['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers']",79.19099999999999,John G. Avildsen,"['Irwin Winkler', 'Robert Chartoff']",['Sylvester Stallone'],64.34000000000003,1000000,117235147,120,78,5327,81,523365,94,70,17,21
504,37550,tt0075040,1976,1977,Seven Beauties,Best Original Screenplay,Lina Wertmüller,False,0.0,4,"[35, 18, 10752]","['Giancarlo Giannini', 'Fernando Rey', 'Shirley Stoler', 'Elena Fiore']",12.928,Lina Wertmüller,"['Giancarlo Giannini', 'Arrigo Colombo', 'Lina Wertmüller']",[],13.861999999999998,0,0,116,78,76,78,5206,72,N/A,4,6
505,703,tt0075686,1977,1978,Annie Hall,Best Actor,Woody Allen,False,4.0,5,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",124.57799999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",37.98400000000003,4000000,38251425,93,78,2878,80,252992,98,92,26,8
506,37258,tt0075995,1977,1978,Equus,Best Actor,Richard Burton,False,0.0,3,"[18, 9648]","['Richard Burton', 'Peter Firth', 'Joan Plowright', 'Harry Andrews']",31.856000000000005,Sidney Lumet,"['Elliott Kastner', 'Lester Persky']",[],8.751999999999999,0,0,137,72,87,72,7530,67,N/A,5,4
507,14741,tt0076095,1977,1978,The Goodbye Girl,Best Actor,Richard Dreyfuss,True,1.0,5,"[35, 10749]","['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",61.73700000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.034999999999997,0,102000000,111,69,97,74,12672,84,64,9,9
508,42229,tt0076085,1977,1978,A Special Day,Best Actor,Marcello Mastroianni,False,0.0,2,"[18, 10749]","['Sophia Loren', 'Marcello Mastroianni', 'John Vernon', 'Françoise Berd']",19.786000000000005,Ettore Scola,['Carlo Ponti'],[],14.771999999999997,0,0,106,82,431,81,12181,10,N/A,13,3
509,11009,tt0076666,1977,1978,Saturday Night Fever,Best Actor,John Travolta,False,0.0,1,"[18, 10402]","['John Travolta', 'Karen Lynn Gorney', 'Barry Miller', 'Joseph Cali']",47.99300000000001,John Badham,['Robert Stigwood'],['Norman Wexler'],15.937999999999997,3500000,237113184,118,67,1313,68,72678,82,77,4,11
510,61280,tt0076843,1977,1978,The Turning Point,Best Actress,Anne Bancroft,False,0.0,11,"[18, 10749]","['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",34.931000000000004,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],9.344,0,0,119,65,32,69,4267,65,68,11,7
511,42222,tt0076245,1977,1978,Julia,Best Actress,Jane Fonda,False,3.0,11,[18],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",40.510000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.444999999999997,0,0,117,64,77,72,8726,76,58,18,25
512,703,tt0075686,1977,1978,Annie Hall,Best Actress,Diane Keaton,True,4.0,5,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",124.57799999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",37.98400000000003,4000000,38251425,93,78,2878,80,252992,98,92,26,8
513,61280,tt0076843,1977,1978,The Turning Point,Best Actress,Shirley MacLaine,False,0.0,11,"[18, 10749]","['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",34.931000000000004,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],9.344,0,0,119,65,32,69,4267,65,68,11,7
514,14741,tt0076095,1977,1978,The Goodbye Girl,Best Actress,Marsha Mason,False,1.0,5,"[35, 10749]","['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",61.73700000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.034999999999997,0,102000000,111,69,97,74,12672,84,64,9,9
515,703,tt0075686,1977,1978,Annie Hall,Best Director,Woody Allen,True,4.0,5,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",124.57799999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",37.98400000000003,4000000,38251425,93,78,2878,80,252992,98,92,26,8
516,840,tt0075860,1977,1978,Close Encounters of the Third Kind,Best Director,Steven Spielberg,False,2.0,9,"[878, 18]","['Richard Dreyfuss', 'François Truffaut', 'Teri Garr', 'Melinda Dillon']",81.7669999999999,Steven Spielberg,"['Clark L. Paylow', 'Julia Phillips', 'Michael Phillips']",[],69.34,20000000,306889114,135,74,2926,76,186100,94,90,14,39
517,42222,tt0076245,1977,1978,Julia,Best Director,Fred Zinnemann,False,3.0,11,[18],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",40.510000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.444999999999997,0,0,117,64,77,72,8726,76,58,18,25
518,11,tt0076759,1977,1978,Star Wars,Best Director,George Lucas,False,6.0,10,"[12, 28, 878]","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",159.05499999999986,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],70.35199999999999,11000000,775398007,121,82,15363,86,1239720,92,90,52,29
519,61280,tt0076843,1977,1978,The Turning Point,Best Director,Herbert Ross,False,0.0,11,"[18, 10749]","['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",34.931000000000004,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],9.344,0,0,119,65,32,69,4267,65,68,11,7
520,703,tt0075686,1977,1978,Annie Hall,Best Picture,"Charles H. Joffe, Producer",True,4.0,5,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",124.57799999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",37.98400000000003,4000000,38251425,93,78,2878,80,252992,98,92,26,8
521,14741,tt0076095,1977,1978,The Goodbye Girl,Best Picture,"Ray Stark, Producer",False,1.0,5,"[35, 10749]","['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",61.73700000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.034999999999997,0,102000000,111,69,97,74,12672,84,64,9,9
522,42222,tt0076245,1977,1978,Julia,Best Picture,"Richard Roth, Producer",False,3.0,11,[18],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",40.510000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.444999999999997,0,0,117,64,77,72,8726,76,58,18,25
523,11,tt0076759,1977,1978,Star Wars,Best Picture,"Gary Kurtz, Producer",False,6.0,10,"[12, 28, 878]","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",159.05499999999986,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],70.35199999999999,11000000,775398007,121,82,15363,86,1239720,92,90,52,29
524,61280,tt0076843,1977,1978,The Turning Point,Best Picture,"Herbert Ross and Arthur Laurents, Producers",False,0.0,11,"[18, 10749]","['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",34.931000000000004,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],9.344,0,0,119,65,32,69,4267,65,68,11,7
525,37258,tt0075995,1977,1978,Equus,Best Adapted Screenplay,Peter Shaffer,False,0.0,3,"[18, 9648]","['Richard Burton', 'Peter Firth', 'Joan Plowright', 'Harry Andrews']",31.856000000000005,Sidney Lumet,"['Elliott Kastner', 'Lester Persky']",[],8.751999999999999,0,0,137,72,87,72,7530,67,N/A,5,4
526,66092,tt0076172,1977,1978,I Never Promised You a Rose Garden,Best Adapted Screenplay,"Gavin Lambert, Lewis John Carlino",False,0.0,1,[18],"['Kathleen Quinlan', 'Bibi Andersson', 'Ben Piazza', 'Lorraine Gary']",56.885999999999996,Anthony Page,"['Michael Hausman', 'Edgar J. Scherick']","['Gavin Lambert', 'Lewis John Carlino']",8.474,3000000,0,96,67,17,64,1150,51,N/A,5,3
527,42222,tt0076245,1977,1978,Julia,Best Adapted Screenplay,Alvin Sargent,True,3.0,11,[18],"['Jane Fonda', 'Vanessa Redgrave', 'Jason Robards', 'Maximilian Schell']",40.510000000000005,Fred Zinnemann,['Richard A. Roth'],['Alvin Sargent'],16.444999999999997,0,0,117,64,77,72,8726,76,58,18,25
528,24032,tt0076489,1977,1978,"Oh, God!",Best Adapted Screenplay,Larry Gelbart,False,0.0,1,"[14, 35]","['John Denver', 'George Burns', 'Teri Garr', 'Donald Pleasence']",61.06900000000002,Carl Reiner,['Jerry Weintraub'],['Larry Gelbart'],10.238999999999997,0,41687243,98,63,71,66,8773,72,56,3,2
529,5781,tt0075824,1977,1978,That Obscure Object of Desire,Best Adapted Screenplay,"Luis Buñuel, Jean-Claude Carrière",False,0.0,2,"[35, 18, 10749]","['Carole Bouquet', 'Ángela Molina', 'Fernando Rey', 'Milena Vukotić']",33.89200000000002,Luis Buñuel,['Serge Silberman'],"['Luis Buñuel', 'Jean-Claude Carrière', 'Pierre Louÿs']",25.183000000000014,0,0,103,75,211,79,20954,97,84,6,9
530,703,tt0075686,1977,1978,Annie Hall,Best Original Screenplay,"Woody Allen, Marshall Brickman",True,4.0,5,"[35, 18, 10749]","['Woody Allen', 'Diane Keaton', 'Tony Roberts', 'Carol Kane']",124.57799999999982,Woody Allen,"['Charles H. Joffe', 'Jack Rollins', 'Fred T. Gallo']","['Woody Allen', 'Marshall Brickman']",37.98400000000003,4000000,38251425,93,78,2878,80,252992,98,92,26,8
531,14741,tt0076095,1977,1978,The Goodbye Girl,Best Original Screenplay,Neil Simon,False,1.0,5,"[35, 10749]","['Richard Dreyfuss', 'Marsha Mason', 'Quinn Cummings', 'Paul Benedict']",61.73700000000002,Herbert Ross,"['Roger M. Rothstein', 'Ray Stark']",[],12.034999999999997,0,102000000,111,69,97,74,12672,84,64,9,9
532,42228,tt0076301,1977,1978,The Late Show,Best Original Screenplay,Robert Benton,False,0.0,1,"[9648, 80, 35]","['Art Carney', 'Lily Tomlin', 'Bill Macy', 'Eugene Roche']",19.221,Robert Benton,['Robert Altman'],['Robert Benton'],16.129999999999995,0,0,93,58,28,69,2454,90,N/A,4,6
533,11,tt0076759,1977,1978,Star Wars,Best Original Screenplay,George Lucas,False,6.0,10,"[12, 28, 878]","['Mark Hamill', 'Harrison Ford', 'Carrie Fisher', 'Peter Cushing']",159.05499999999986,George Lucas,"['Gary Kurtz', 'Rick McCallum']",[],70.35199999999999,11000000,775398007,121,82,15363,86,1239720,92,90,52,29
534,61280,tt0076843,1977,1978,The Turning Point,Best Original Screenplay,Arthur Laurents,False,0.0,11,"[18, 10749]","['Anne Bancroft', 'Shirley MacLaine', 'Tom Skerritt', 'Mikhail Baryshnikov']",34.931000000000004,Herbert Ross,"['Herbert Ross', 'Arthur Laurents']",[],9.344,0,0,119,65,32,69,4267,65,68,11,7
535,12185,tt0077663,1978,1979,Heaven Can Wait,Best Actor,Warren Beatty,False,1.0,9,"[14, 35]","['Warren Beatty', 'Julie Christie', 'James Mason', 'Jack Warden']",55.15100000000002,Buck Henry,['Warren Beatty'],['Elaine May'],13.396999999999997,0,0,101,65,245,69,18873,88,72,8,14
536,24153,tt0077280,1978,1979,The Buddy Holly Story,Best Actor,Gary Busey,False,1.0,3,"[18, 10402]","['Gary Busey', 'Don Stroud', 'Charles Martin Smith', 'Conrad Janis']",27.18600000000001,Steve Rash,[],['Robert Gittler'],6.3679999999999986,1200000,14363400,113,72,67,72,8261,10,78,2,6
537,11778,tt0077416,1978,1979,The Deer Hunter,Best Actor,Robert De Niro,False,5.0,9,"[18, 10752]","['Robert De Niro', 'Christopher Walken', 'John Cazale', 'John Savage']",78.12399999999992,Michael Cimino,"['Michael Deeley', 'Michael Cimino', 'Barry Spikings', 'John Peverall']","['Deric Washburn', 'Michael Cimino']",38.555000000000035,15000000,50000000,184,80,2541,81,314532,92,86,19,27
538,16241,tt0077269,1978,1979,The Boys from Brazil,Best Actor,Laurence Olivier,False,0.0,3,"[18, 9648, 878, 53]","['Gregory Peck', 'Laurence Olivier', 'James Mason', 'Lilli Palmer']",59.661999999999985,Franklin J. Schaffner,[],['Heywood Gould'],17.418,0,0,125,67,250,70,25841,69,40,2,10
539,31657,tt0077362,1978,1979,Coming Home,Best Actor,Jon Voight,True,3.0,8,"[18, 10749, 10752]","['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",46.59500000000002,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",27.53600000000002,3000000,0,127,71,115,73,12439,83,61,11,16
540,12761,tt0077711,1978,1979,Autumn Sonata,Best Actress,Ingrid Bergman,False,0.0,2,[18],"['Ingrid Bergman', 'Liv Ullmann', 'Lena Nyman', 'Halvar Björk']",22.474999999999998,Ingmar Bergman,"['Katinka Faragó', 'Lew Grade', 'Martin Starger', 'Richard Brick']",['Ingmar Bergman'],19.58,0,0,93,80,296,82,27745,85,N/A,10,7
541,37672,tt0078199,1978,1979,"Same Time, Next Year",Best Actress,Ellen Burstyn,False,0.0,4,"[35, 18, 10749]","['Alan Alda', 'Ellen Burstyn', 'Ivan Bonar', 'Bernie Kuby']",8.168,Robert Mulligan,"['Walter Mirisch', 'Morton Gottlieb']",['Bernard Slade'],7.981999999999998,118,19,119,68,50,72,5635,40,N/A,10,3
542,38731,tt0078444,1978,1979,An Unmarried Woman,Best Actress,Jill Clayburgh,False,0.0,3,"[18, 10749, 35]","['Jill Clayburgh', 'Alan Bates', 'Michael Murphy', 'Cliff Gorman']",37.44300000000001,Paul Mazursky,"['Paul Mazursky', 'Anthony Ray']",[],10.114999999999998,2515000,24000000,124,67,39,72,4827,92,N/A,6,15
543,31657,tt0077362,1978,1979,Coming Home,Best Actress,Jane Fonda,True,3.0,8,"[18, 10749, 10752]","['Jane Fonda', 'Jon Voight', 'Bruce Dern', 'Penelope Milford']",46.59500000000002,Hal Ashby,['Jerome Hellman'],"['Waldo Salt', 'Robert C. Jones']",27.53600000000002,3000000,0,127,71,115,73,12439,83,61,11,16
544,15867,tt0077742,1978,1979,Interiors,Best Actress,Geraldine Page,False,0.0,5,[18],"['Kristin Griffith', 'Mary Beth Hurt', 'Richard Jordan', 'Diane Keaton']",26.66400000000001,Woody Allen,"['Charles H. Joffe', 'Jack Rollins']",[],23.03200000000001,10000000,10400000,93,69,233,74,18473,79,67,9,12
